event_id,customer_id,product_id,event_type,event_ts,session_id,platform
169024,4698,1834,view,2023-01-30 00:00:00,sess_0016903,Android App
169025,4398,1659,add_to_cart,2023-12-04 00:00:00,sess_0016903,Web
169026,2996,851,purchase,2023-07-11 00:00:00,sess_0016903,Android App
169027,620,15,add_to_cart,2024-08-24 00:00:00,sess_0016903,Web
169028,3568,81,view,2023-02-16 00:00:00,sess_0016903,Android App
169029,4494,437,add_to_cart,2023-07-30 00:00:00,sess_0016903,Web
169030,2781,1583,view,2023-12-19 00:00:00,sess_0016903,Web
169031,4037,467,view,2023-08-22 00:00:00,sess_0016904,Android App
169032,4074,1289,view,2024-10-13 00:00:00,sess_0016904,Web
169033,516,1154,view,2023-12-26 00:00:00,sess_0016904,Mobile Web
169034,3944,773,view,2023-09-02 00:00:00,sess_0016904,Web
169035,4787,2000,checkout,2024-08-25 00:00:00,sess_0016904,Web
169036,4788,483,view,2024-09-06 00:00:00,sess_0016904,Android App
169037,4636,1711,view,2023-09-06 00:00:00,sess_0016904,Web
169038,4615,1067,view,2024-04-12 00:00:00,sess_0016904,iOS App
169039,240,75,view,2024-05-14 00:00:00,sess_0016904,Web
169040,2805,113,add_to_cart,2024-03-08 00:00:00,sess_0016904,Web
169041,920,1162,remove_from_cart,2024-04-09 00:00:00,sess_0016905,Mobile Web
169042,4063,99,view,2023-03-19 00:00:00,sess_0016905,Android App
169043,601,572,add_to_cart,2024-11-21 00:00:00,sess_0016905,Android App
169044,1650,1790,purchase,2023-12-16 00:00:00,sess_0016905,Mobile Web
169045,3047,1484,remove_from_cart,2023-03-27 00:00:00,sess_0016905,iOS App
169046,81,1569,view,2023-08-10 00:00:00,sess_0016905,Mobile Web
169047,710,435,view,2023-11-13 00:00:00,sess_0016905,Web
169048,1066,380,view,2023-05-12 00:00:00,sess_0016905,Android App
169049,1125,1541,view,2023-06-28 00:00:00,sess_0016905,iOS App
169050,4295,499,remove_from_cart,2023-11-25 00:00:00,sess_0016905,Android App
169051,4751,158,view,2023-06-22 00:00:00,sess_0016906,Web
169052,2988,1983,view,2023-07-09 00:00:00,sess_0016906,iOS App
169053,3416,893,add_to_cart,2024-03-01 00:00:00,sess_0016906,iOS App
169054,2089,1631,view,2024-04-21 00:00:00,sess_0016906,Android App
169055,4749,649,view,2023-05-21 00:00:00,sess_0016906,Mobile Web
169056,1411,339,add_to_cart,2024-05-21 00:00:00,sess_0016906,Android App
169057,1171,1255,purchase,2023-05-03 00:00:00,sess_0016906,Web
169058,2579,375,checkout,2024-06-14 00:00:00,sess_0016906,Mobile Web
169059,4391,1497,view,2023-12-16 00:00:00,sess_0016906,Web
169060,981,1505,view,2023-08-07 00:00:00,sess_0016906,Mobile Web
169061,1693,1423,view,2024-06-18 00:00:00,sess_0016907,Mobile Web
169062,479,1933,view,2024-08-25 00:00:00,sess_0016907,Web
169063,1459,1574,view,2023-07-05 00:00:00,sess_0016907,Mobile Web
169064,1753,1747,remove_from_cart,2024-02-13 00:00:00,sess_0016907,iOS App
169065,1259,346,view,2024-09-08 00:00:00,sess_0016907,Web
169066,3489,416,view,2023-03-22 00:00:00,sess_0016907,iOS App
169067,4424,1849,view,2023-04-22 00:00:00,sess_0016907,Android App
169068,3565,497,view,2023-09-19 00:00:00,sess_0016907,Mobile Web
169069,3665,886,purchase,2023-05-07 00:00:00,sess_0016907,iOS App
169070,2001,339,view,2024-08-22 00:00:00,sess_0016907,Mobile Web
169071,2707,1368,view,2023-06-22 00:00:00,sess_0016908,Mobile Web
169072,915,1691,add_to_cart,2024-05-14 00:00:00,sess_0016908,Android App
169073,3448,665,view,2024-12-06 00:00:00,sess_0016908,Android App
169074,901,1214,checkout,2023-04-26 00:00:00,sess_0016908,Mobile Web
169075,1940,1619,view,2024-12-07 00:00:00,sess_0016908,Mobile Web
169076,3647,709,view,2024-11-29 00:00:00,sess_0016908,Android App
169077,2944,1425,add_to_cart,2023-06-14 00:00:00,sess_0016908,Web
169078,4085,5,view,2024-12-27 00:00:00,sess_0016908,Mobile Web
169079,1875,860,add_to_cart,2023-02-17 00:00:00,sess_0016908,iOS App
169080,1049,233,view,2023-06-19 00:00:00,sess_0016908,Mobile Web
169081,4877,1461,view,2023-03-27 00:00:00,sess_0016909,iOS App
169082,1160,1429,view,2023-09-26 00:00:00,sess_0016909,iOS App
169083,78,1707,view,2023-03-21 00:00:00,sess_0016909,Web
169084,68,387,checkout,2024-07-14 00:00:00,sess_0016909,Web
169085,4599,1057,checkout,2024-12-20 00:00:00,sess_0016909,Web
169086,4575,1723,view,2023-10-05 00:00:00,sess_0016909,Web
169087,105,773,view,2023-01-02 00:00:00,sess_0016909,Mobile Web
169088,345,1884,view,2023-07-15 00:00:00,sess_0016909,iOS App
169089,4925,1507,view,2023-11-26 00:00:00,sess_0016909,Web
169090,1566,1552,add_to_cart,2023-07-31 00:00:00,sess_0016909,Android App
169091,4256,1346,add_to_cart,2024-02-09 00:00:00,sess_0016910,Android App
169092,1575,398,add_to_cart,2023-03-19 00:00:00,sess_0016910,Android App
169093,2015,868,view,2023-08-07 00:00:00,sess_0016910,Android App
169094,2752,122,add_to_cart,2023-10-28 00:00:00,sess_0016910,Android App
169095,1017,1331,add_to_cart,2023-08-19 00:00:00,sess_0016910,Mobile Web
169096,52,1490,add_to_cart,2024-06-02 00:00:00,sess_0016910,Android App
169097,174,1742,view,2023-03-08 00:00:00,sess_0016910,Web
169098,3231,580,add_to_cart,2024-12-30 00:00:00,sess_0016910,Web
169099,4956,320,purchase,2024-12-16 00:00:00,sess_0016910,Android App
169100,4111,1990,view,2023-11-24 00:00:00,sess_0016910,Mobile Web
169101,2609,1899,add_to_cart,2024-08-09 00:00:00,sess_0016911,Web
169102,4518,889,view,2024-04-02 00:00:00,sess_0016911,iOS App
169103,2236,873,checkout,2023-03-29 00:00:00,sess_0016911,Mobile Web
169104,3575,1358,add_to_cart,2024-04-24 00:00:00,sess_0016911,Android App
169105,2889,1891,add_to_cart,2024-02-18 00:00:00,sess_0016911,Android App
169106,2884,329,view,2023-03-11 00:00:00,sess_0016911,iOS App
169107,366,88,view,2024-05-11 00:00:00,sess_0016911,Mobile Web
169108,3685,1961,view,2023-02-16 00:00:00,sess_0016911,Android App
169109,778,1758,add_to_cart,2024-03-18 00:00:00,sess_0016911,iOS App
169110,286,1899,view,2023-11-25 00:00:00,sess_0016911,iOS App
169111,4565,738,add_to_cart,2024-01-22 00:00:00,sess_0016912,iOS App
169112,2981,1724,view,2023-11-18 00:00:00,sess_0016912,Android App
169113,2937,1209,checkout,2024-09-23 00:00:00,sess_0016912,iOS App
169114,3330,1768,add_to_cart,2024-10-28 00:00:00,sess_0016912,Web
169115,2053,933,view,2023-06-24 00:00:00,sess_0016912,Mobile Web
169116,430,1966,view,2023-02-04 00:00:00,sess_0016912,Android App
169117,4483,1168,view,2023-03-01 00:00:00,sess_0016912,Android App
169118,684,1987,add_to_cart,2024-06-27 00:00:00,sess_0016912,Web
169119,2876,1756,add_to_cart,2023-07-26 00:00:00,sess_0016912,Web
169120,1438,45,view,2023-11-06 00:00:00,sess_0016912,iOS App
169121,612,1249,add_to_cart,2023-08-22 00:00:00,sess_0016913,iOS App
169122,1970,888,add_to_cart,2024-07-27 00:00:00,sess_0016913,Android App
169123,2661,1645,add_to_cart,2023-08-26 00:00:00,sess_0016913,Android App
169124,4686,122,add_to_cart,2024-01-11 00:00:00,sess_0016913,Mobile Web
169125,3790,474,purchase,2024-06-13 00:00:00,sess_0016913,Android App
169126,4848,625,view,2023-08-03 00:00:00,sess_0016913,Mobile Web
169127,3407,1820,view,2024-08-29 00:00:00,sess_0016913,iOS App
169128,1781,1449,add_to_cart,2024-05-12 00:00:00,sess_0016913,Web
169129,3624,1747,view,2024-11-25 00:00:00,sess_0016913,iOS App
169130,4764,1133,add_to_cart,2024-09-15 00:00:00,sess_0016913,Android App
169131,2148,1729,purchase,2023-08-14 00:00:00,sess_0016914,Web
169132,3231,224,remove_from_cart,2023-12-31 00:00:00,sess_0016914,iOS App
169133,925,1315,view,2023-08-27 00:00:00,sess_0016914,Android App
169134,4455,1991,checkout,2024-06-20 00:00:00,sess_0016914,iOS App
169135,1846,583,purchase,2023-06-06 00:00:00,sess_0016914,iOS App
169136,294,1470,view,2024-12-13 00:00:00,sess_0016914,iOS App
169137,2545,603,view,2024-01-09 00:00:00,sess_0016914,Android App
169138,1389,1845,checkout,2024-06-18 00:00:00,sess_0016914,Web
169139,2437,262,view,2024-01-08 00:00:00,sess_0016914,Android App
169140,4109,1683,checkout,2024-05-15 00:00:00,sess_0016914,iOS App
169141,1713,1127,view,2024-04-04 00:00:00,sess_0016915,Web
169142,3761,592,view,2023-03-09 00:00:00,sess_0016915,Mobile Web
169143,4026,1893,view,2024-11-16 00:00:00,sess_0016915,Web
169144,4276,1451,add_to_cart,2023-08-26 00:00:00,sess_0016915,Mobile Web
169145,2423,765,view,2024-11-23 00:00:00,sess_0016915,Mobile Web
169146,1137,1907,view,2024-03-02 00:00:00,sess_0016915,iOS App
169147,3378,205,add_to_cart,2024-03-27 00:00:00,sess_0016915,Android App
169148,1753,521,checkout,2023-03-18 00:00:00,sess_0016915,iOS App
169149,1228,1459,add_to_cart,2024-12-13 00:00:00,sess_0016915,Mobile Web
169150,4091,1380,view,2023-09-29 00:00:00,sess_0016915,Web
169151,3148,347,add_to_cart,2023-01-06 00:00:00,sess_0016916,Web
169152,1844,1846,view,2024-10-09 00:00:00,sess_0016916,Android App
169153,3894,148,view,2024-07-11 00:00:00,sess_0016916,Android App
169154,4399,867,view,2024-12-07 00:00:00,sess_0016916,Web
169155,3839,1721,view,2024-10-31 00:00:00,sess_0016916,iOS App
169156,3178,1110,add_to_cart,2024-01-31 00:00:00,sess_0016916,Android App
169157,1443,748,view,2024-05-30 00:00:00,sess_0016916,Android App
169158,4536,247,checkout,2024-05-02 00:00:00,sess_0016916,iOS App
169159,2826,1810,add_to_cart,2024-03-17 00:00:00,sess_0016916,iOS App
169160,4565,1845,view,2024-09-07 00:00:00,sess_0016916,Android App
169161,1528,1519,view,2024-03-16 00:00:00,sess_0016917,Web
169162,425,1460,view,2024-10-31 00:00:00,sess_0016917,Mobile Web
169163,1592,738,view,2023-01-21 00:00:00,sess_0016917,Android App
169164,1796,180,checkout,2023-08-21 00:00:00,sess_0016917,Web
169165,3228,1143,view,2023-04-22 00:00:00,sess_0016917,Android App
169166,4003,702,purchase,2023-12-10 00:00:00,sess_0016917,Mobile Web
169167,1889,714,view,2024-01-26 00:00:00,sess_0016917,Mobile Web
169168,528,1970,checkout,2023-11-17 00:00:00,sess_0016917,Android App
169169,167,593,add_to_cart,2023-05-07 00:00:00,sess_0016917,Mobile Web
169170,2176,1504,view,2024-12-18 00:00:00,sess_0016917,Android App
169171,3513,1146,checkout,2023-06-05 00:00:00,sess_0016918,iOS App
169172,3831,63,checkout,2023-07-16 00:00:00,sess_0016918,Web
169173,2774,1318,view,2024-12-05 00:00:00,sess_0016918,Mobile Web
169174,2810,1860,remove_from_cart,2023-03-25 00:00:00,sess_0016918,iOS App
169175,2636,126,view,2024-06-01 00:00:00,sess_0016918,Mobile Web
169176,648,1904,add_to_cart,2023-06-06 00:00:00,sess_0016918,iOS App
169177,3153,131,add_to_cart,2023-04-11 00:00:00,sess_0016918,iOS App
169178,3676,1774,view,2023-08-01 00:00:00,sess_0016918,Android App
169179,2094,546,add_to_cart,2023-11-17 00:00:00,sess_0016918,Android App
169180,3454,1875,purchase,2023-06-03 00:00:00,sess_0016918,iOS App
169181,2610,650,checkout,2024-12-08 00:00:00,sess_0016919,iOS App
169182,2857,1951,add_to_cart,2024-12-10 00:00:00,sess_0016919,Android App
169183,4315,37,purchase,2024-05-18 00:00:00,sess_0016919,iOS App
169184,528,1349,add_to_cart,2024-07-17 00:00:00,sess_0016919,iOS App
169185,3831,82,view,2024-10-27 00:00:00,sess_0016919,Web
169186,4707,941,add_to_cart,2023-08-04 00:00:00,sess_0016919,Android App
169187,3927,1085,add_to_cart,2023-11-24 00:00:00,sess_0016919,Android App
169188,3348,766,add_to_cart,2024-11-20 00:00:00,sess_0016919,Mobile Web
169189,2089,1174,purchase,2023-12-25 00:00:00,sess_0016919,Android App
169190,2512,418,view,2023-01-03 00:00:00,sess_0016919,Android App
169191,4551,231,purchase,2023-07-30 00:00:00,sess_0016920,Web
169192,3163,409,view,2024-12-05 00:00:00,sess_0016920,iOS App
169193,763,1808,add_to_cart,2023-11-10 00:00:00,sess_0016920,Android App
169194,821,683,purchase,2023-03-09 00:00:00,sess_0016920,Mobile Web
169195,2470,551,view,2023-02-07 00:00:00,sess_0016920,Web
169196,1730,965,view,2023-03-24 00:00:00,sess_0016920,Web
169197,2510,674,view,2023-07-10 00:00:00,sess_0016920,Web
169198,3034,574,purchase,2023-05-13 00:00:00,sess_0016920,Android App
169199,4401,717,view,2024-08-18 00:00:00,sess_0016920,Android App
169200,1811,526,view,2024-05-03 00:00:00,sess_0016920,Web
169201,3708,232,view,2024-10-31 00:00:00,sess_0016921,Android App
169202,4926,323,add_to_cart,2023-10-07 00:00:00,sess_0016921,Mobile Web
169203,2313,177,view,2023-02-06 00:00:00,sess_0016921,Web
169204,3566,1046,checkout,2023-02-04 00:00:00,sess_0016921,iOS App
169205,2371,1811,add_to_cart,2024-06-01 00:00:00,sess_0016921,iOS App
169206,4645,868,add_to_cart,2023-10-23 00:00:00,sess_0016921,Mobile Web
169207,871,639,add_to_cart,2024-11-20 00:00:00,sess_0016921,iOS App
169208,1791,1968,add_to_cart,2023-09-21 00:00:00,sess_0016921,Web
169209,3994,695,view,2024-01-27 00:00:00,sess_0016921,Web
169210,1139,775,view,2024-04-22 00:00:00,sess_0016921,iOS App
169211,5,917,view,2023-02-07 00:00:00,sess_0016922,iOS App
169212,2540,1642,view,2024-11-18 00:00:00,sess_0016922,Mobile Web
169213,2048,1049,checkout,2023-06-30 00:00:00,sess_0016922,Android App
169214,174,101,purchase,2024-10-14 00:00:00,sess_0016922,iOS App
169215,1841,1010,purchase,2023-11-14 00:00:00,sess_0016922,iOS App
169216,3960,1455,add_to_cart,2024-07-23 00:00:00,sess_0016922,Web
169217,1363,80,view,2023-12-10 00:00:00,sess_0016922,Web
169218,2147,1141,view,2023-03-28 00:00:00,sess_0016922,Android App
169219,1299,1704,checkout,2024-06-25 00:00:00,sess_0016922,iOS App
169220,4381,1510,checkout,2023-06-26 00:00:00,sess_0016922,Android App
169221,4539,911,purchase,2023-08-10 00:00:00,sess_0016923,Web
169222,666,1294,remove_from_cart,2023-03-12 00:00:00,sess_0016923,iOS App
169223,3406,460,checkout,2023-09-14 00:00:00,sess_0016923,Web
169224,2128,836,purchase,2024-11-01 00:00:00,sess_0016923,Mobile Web
169225,1140,1237,view,2024-06-13 00:00:00,sess_0016923,Android App
169226,4431,454,view,2024-07-28 00:00:00,sess_0016923,iOS App
169227,823,1942,add_to_cart,2024-04-29 00:00:00,sess_0016923,Mobile Web
169228,1809,581,view,2024-08-16 00:00:00,sess_0016923,Android App
169229,2825,119,view,2024-03-17 00:00:00,sess_0016923,Mobile Web
169230,1235,499,view,2024-08-27 00:00:00,sess_0016923,Web
169231,709,1739,view,2024-08-18 00:00:00,sess_0016924,Android App
169232,3597,1069,remove_from_cart,2023-10-26 00:00:00,sess_0016924,Mobile Web
169233,2544,847,view,2024-04-17 00:00:00,sess_0016924,iOS App
169234,4755,670,view,2024-01-08 00:00:00,sess_0016924,Mobile Web
169235,3753,1290,add_to_cart,2024-06-22 00:00:00,sess_0016924,Android App
169236,3097,1100,view,2023-11-09 00:00:00,sess_0016924,Mobile Web
169237,2082,568,view,2023-11-01 00:00:00,sess_0016924,Mobile Web
169238,805,740,view,2023-04-12 00:00:00,sess_0016924,Mobile Web
169239,3431,322,view,2024-08-26 00:00:00,sess_0016924,Web
169240,4913,496,purchase,2024-05-25 00:00:00,sess_0016924,Mobile Web
169241,3175,1479,add_to_cart,2024-06-22 00:00:00,sess_0016925,iOS App
169242,3865,1466,remove_from_cart,2023-09-13 00:00:00,sess_0016925,Web
169243,4463,135,view,2024-08-13 00:00:00,sess_0016925,Android App
169244,3016,925,view,2023-12-08 00:00:00,sess_0016925,iOS App
169245,4963,1509,view,2024-03-12 00:00:00,sess_0016925,Mobile Web
169246,313,315,view,2023-10-05 00:00:00,sess_0016925,iOS App
169247,4490,1468,add_to_cart,2023-09-29 00:00:00,sess_0016925,Android App
169248,2673,1472,view,2023-10-31 00:00:00,sess_0016925,Mobile Web
169249,2431,1079,add_to_cart,2024-09-01 00:00:00,sess_0016925,Mobile Web
169250,328,315,add_to_cart,2024-10-21 00:00:00,sess_0016925,iOS App
169251,4958,1842,add_to_cart,2024-06-03 00:00:00,sess_0016926,Android App
169252,4452,287,view,2024-06-29 00:00:00,sess_0016926,Mobile Web
169253,1162,1571,add_to_cart,2023-03-31 00:00:00,sess_0016926,Web
169254,613,1982,view,2024-09-03 00:00:00,sess_0016926,Web
169255,2560,1078,view,2024-01-04 00:00:00,sess_0016926,iOS App
169256,3828,72,add_to_cart,2023-04-25 00:00:00,sess_0016926,Android App
169257,4180,702,checkout,2023-03-31 00:00:00,sess_0016926,Web
169258,4692,311,add_to_cart,2024-02-04 00:00:00,sess_0016926,iOS App
169259,2588,1355,purchase,2024-12-09 00:00:00,sess_0016926,Android App
169260,3892,1084,view,2023-11-19 00:00:00,sess_0016926,Mobile Web
169261,985,1005,view,2024-07-13 00:00:00,sess_0016927,Android App
169262,3324,683,view,2023-05-05 00:00:00,sess_0016927,Android App
169263,4040,1895,view,2023-03-08 00:00:00,sess_0016927,Mobile Web
169264,2382,1245,view,2024-07-04 00:00:00,sess_0016927,Web
169265,503,1858,checkout,2023-11-08 00:00:00,sess_0016927,Mobile Web
169266,4583,102,view,2023-11-24 00:00:00,sess_0016927,Android App
169267,2998,171,view,2023-03-25 00:00:00,sess_0016927,Mobile Web
169268,495,900,view,2024-04-19 00:00:00,sess_0016927,iOS App
169269,1257,274,view,2023-02-27 00:00:00,sess_0016927,iOS App
169270,165,1291,add_to_cart,2023-09-29 00:00:00,sess_0016927,Android App
169271,1884,108,view,2023-04-06 00:00:00,sess_0016928,Web
169272,2258,1082,view,2024-10-08 00:00:00,sess_0016928,Android App
169273,1241,1057,checkout,2023-08-30 00:00:00,sess_0016928,iOS App
169274,2110,524,checkout,2023-03-11 00:00:00,sess_0016928,Web
169275,1413,90,add_to_cart,2023-08-05 00:00:00,sess_0016928,Web
169276,425,1837,view,2024-01-17 00:00:00,sess_0016928,Web
169277,1553,1825,view,2024-03-26 00:00:00,sess_0016928,Web
169278,3482,250,remove_from_cart,2023-09-28 00:00:00,sess_0016928,Web
169279,2707,582,add_to_cart,2024-07-11 00:00:00,sess_0016928,Android App
169280,4834,1375,checkout,2024-11-07 00:00:00,sess_0016928,Mobile Web
169281,338,994,checkout,2023-03-07 00:00:00,sess_0016929,Web
169282,4477,818,view,2023-10-15 00:00:00,sess_0016929,iOS App
169283,405,1304,view,2024-11-23 00:00:00,sess_0016929,Android App
169284,1934,1196,view,2024-10-06 00:00:00,sess_0016929,iOS App
169285,830,1737,view,2023-08-11 00:00:00,sess_0016929,Android App
169286,1911,927,view,2023-09-18 00:00:00,sess_0016929,Android App
169287,116,507,view,2023-12-06 00:00:00,sess_0016929,Android App
169288,1083,882,add_to_cart,2024-09-13 00:00:00,sess_0016929,iOS App
169289,1243,566,view,2024-04-15 00:00:00,sess_0016929,iOS App
169290,912,293,add_to_cart,2023-11-05 00:00:00,sess_0016929,Web
169291,2244,1553,view,2024-09-06 00:00:00,sess_0016930,Web
169292,3406,1966,add_to_cart,2024-10-16 00:00:00,sess_0016930,Mobile Web
169293,222,1294,add_to_cart,2023-09-28 00:00:00,sess_0016930,Web
169294,4282,1429,checkout,2023-01-07 00:00:00,sess_0016930,Mobile Web
169295,720,874,view,2024-08-23 00:00:00,sess_0016930,Mobile Web
169296,2897,266,checkout,2023-02-03 00:00:00,sess_0016930,Android App
169297,3124,1267,purchase,2023-09-26 00:00:00,sess_0016930,Android App
169298,1697,604,add_to_cart,2024-02-25 00:00:00,sess_0016930,iOS App
169299,4885,670,checkout,2024-11-05 00:00:00,sess_0016930,Mobile Web
169300,1509,1187,add_to_cart,2023-07-25 00:00:00,sess_0016930,Mobile Web
169301,3708,697,add_to_cart,2023-07-23 00:00:00,sess_0016931,Web
169302,117,1906,checkout,2023-09-16 00:00:00,sess_0016931,iOS App
169303,241,996,view,2023-03-25 00:00:00,sess_0016931,Android App
169304,4610,1818,remove_from_cart,2023-05-19 00:00:00,sess_0016931,Android App
169305,249,62,view,2024-12-30 00:00:00,sess_0016931,iOS App
169306,4130,670,view,2024-04-28 00:00:00,sess_0016931,Web
169307,4281,753,view,2024-11-04 00:00:00,sess_0016931,Android App
169308,4168,15,add_to_cart,2024-07-22 00:00:00,sess_0016931,Web
169309,4406,1609,view,2023-12-17 00:00:00,sess_0016931,iOS App
169310,693,86,checkout,2023-05-01 00:00:00,sess_0016931,iOS App
169311,2508,955,purchase,2024-08-14 00:00:00,sess_0016932,Web
169312,1763,256,view,2023-03-06 00:00:00,sess_0016932,Mobile Web
169313,197,325,add_to_cart,2023-07-08 00:00:00,sess_0016932,Web
169314,2863,1026,view,2023-01-29 00:00:00,sess_0016932,Mobile Web
169315,96,1703,add_to_cart,2023-06-02 00:00:00,sess_0016932,Web
169316,3573,1580,remove_from_cart,2023-08-18 00:00:00,sess_0016932,Android App
169317,1853,816,add_to_cart,2023-11-11 00:00:00,sess_0016932,Mobile Web
169318,294,258,checkout,2023-02-01 00:00:00,sess_0016932,Mobile Web
169319,4753,1166,view,2024-07-15 00:00:00,sess_0016932,iOS App
169320,3981,1576,view,2024-03-14 00:00:00,sess_0016932,Mobile Web
169321,2886,1292,view,2023-03-30 00:00:00,sess_0016933,Mobile Web
169322,2741,890,checkout,2023-03-04 00:00:00,sess_0016933,iOS App
169323,3585,1107,remove_from_cart,2024-01-26 00:00:00,sess_0016933,Android App
169324,3579,627,add_to_cart,2024-06-07 00:00:00,sess_0016933,Mobile Web
169325,806,1519,view,2023-10-27 00:00:00,sess_0016933,Mobile Web
169326,4888,1647,add_to_cart,2023-11-14 00:00:00,sess_0016933,iOS App
169327,3222,186,add_to_cart,2023-12-16 00:00:00,sess_0016933,iOS App
169328,3205,1129,view,2024-10-01 00:00:00,sess_0016933,iOS App
169329,3243,439,view,2024-11-02 00:00:00,sess_0016933,Mobile Web
169330,3074,92,view,2023-03-18 00:00:00,sess_0016933,Mobile Web
169331,4613,79,add_to_cart,2024-08-03 00:00:00,sess_0016934,Web
169332,2681,1940,purchase,2023-08-02 00:00:00,sess_0016934,iOS App
169333,3202,1340,view,2023-02-16 00:00:00,sess_0016934,iOS App
169334,3641,312,view,2023-10-05 00:00:00,sess_0016934,iOS App
169335,2438,1686,add_to_cart,2024-11-11 00:00:00,sess_0016934,Mobile Web
169336,3591,740,purchase,2023-10-14 00:00:00,sess_0016934,Web
169337,3170,1157,add_to_cart,2024-04-18 00:00:00,sess_0016934,iOS App
169338,1805,1225,view,2023-01-13 00:00:00,sess_0016934,iOS App
169339,4553,601,view,2023-10-24 00:00:00,sess_0016934,Android App
169340,2226,1795,view,2023-08-25 00:00:00,sess_0016934,Mobile Web
169341,4017,865,add_to_cart,2024-03-30 00:00:00,sess_0016935,iOS App
169342,4806,1296,purchase,2023-03-04 00:00:00,sess_0016935,Mobile Web
169343,1686,355,view,2023-01-30 00:00:00,sess_0016935,iOS App
169344,4549,1747,checkout,2023-07-06 00:00:00,sess_0016935,Android App
169345,3573,912,view,2023-07-16 00:00:00,sess_0016935,Mobile Web
169346,2692,564,view,2024-10-25 00:00:00,sess_0016935,iOS App
169347,3773,1261,add_to_cart,2023-04-14 00:00:00,sess_0016935,Web
169348,4743,330,view,2023-04-14 00:00:00,sess_0016935,Web
169349,2978,108,add_to_cart,2024-03-05 00:00:00,sess_0016935,iOS App
169350,4054,1957,view,2024-10-08 00:00:00,sess_0016935,Web
169351,4873,1325,view,2024-08-02 00:00:00,sess_0016936,Android App
169352,2583,508,purchase,2024-07-14 00:00:00,sess_0016936,iOS App
169353,4912,96,checkout,2023-01-29 00:00:00,sess_0016936,Android App
169354,3399,203,view,2023-10-06 00:00:00,sess_0016936,Web
169355,2005,1685,view,2024-12-11 00:00:00,sess_0016936,iOS App
169356,3886,506,checkout,2023-04-27 00:00:00,sess_0016936,iOS App
169357,3283,1758,purchase,2024-08-22 00:00:00,sess_0016936,Android App
169358,4788,487,add_to_cart,2024-03-14 00:00:00,sess_0016936,iOS App
169359,4656,1347,view,2023-05-23 00:00:00,sess_0016936,iOS App
169360,1223,1359,remove_from_cart,2024-01-04 00:00:00,sess_0016936,Mobile Web
169361,3188,1223,view,2024-02-12 00:00:00,sess_0016937,Web
169362,3334,1400,remove_from_cart,2023-04-23 00:00:00,sess_0016937,Android App
169363,2166,1187,view,2024-09-03 00:00:00,sess_0016937,Mobile Web
169364,3162,157,checkout,2023-09-16 00:00:00,sess_0016937,Web
169365,3008,1573,checkout,2023-04-13 00:00:00,sess_0016937,Web
169366,4696,1866,view,2024-10-24 00:00:00,sess_0016937,Web
169367,2647,1412,view,2023-09-03 00:00:00,sess_0016937,Web
169368,1933,1014,view,2024-01-12 00:00:00,sess_0016937,iOS App
169369,683,205,add_to_cart,2023-02-27 00:00:00,sess_0016937,iOS App
169370,4797,362,view,2023-06-04 00:00:00,sess_0016937,Mobile Web
169371,398,1322,view,2023-01-08 00:00:00,sess_0016938,Mobile Web
169372,3512,537,view,2024-12-22 00:00:00,sess_0016938,iOS App
169373,1529,151,purchase,2023-08-26 00:00:00,sess_0016938,iOS App
169374,4021,54,view,2023-11-26 00:00:00,sess_0016938,Android App
169375,1539,1446,view,2024-01-04 00:00:00,sess_0016938,Mobile Web
169376,2127,638,add_to_cart,2024-01-22 00:00:00,sess_0016938,iOS App
169377,1501,1728,view,2024-10-21 00:00:00,sess_0016938,Mobile Web
169378,66,217,view,2024-02-04 00:00:00,sess_0016938,iOS App
169379,157,1851,view,2023-01-22 00:00:00,sess_0016938,Mobile Web
169380,2947,1696,view,2023-08-24 00:00:00,sess_0016938,Mobile Web
169381,2642,479,add_to_cart,2023-07-17 00:00:00,sess_0016939,Web
169382,826,1011,add_to_cart,2024-04-08 00:00:00,sess_0016939,iOS App
169383,1365,857,add_to_cart,2024-04-02 00:00:00,sess_0016939,Android App
169384,3163,1214,view,2024-02-06 00:00:00,sess_0016939,Android App
169385,2453,153,view,2024-09-23 00:00:00,sess_0016939,Web
169386,4730,590,view,2023-07-21 00:00:00,sess_0016939,iOS App
169387,2214,1605,view,2024-03-24 00:00:00,sess_0016939,iOS App
169388,4949,1327,view,2023-04-03 00:00:00,sess_0016939,iOS App
169389,2866,1499,add_to_cart,2024-08-01 00:00:00,sess_0016939,Mobile Web
169390,3689,1548,view,2024-11-23 00:00:00,sess_0016939,iOS App
169391,58,1696,view,2024-05-07 00:00:00,sess_0016940,Mobile Web
169392,983,712,checkout,2023-07-22 00:00:00,sess_0016940,iOS App
169393,4382,1171,view,2023-07-31 00:00:00,sess_0016940,iOS App
169394,4594,96,view,2023-06-06 00:00:00,sess_0016940,Web
169395,928,1549,add_to_cart,2024-06-25 00:00:00,sess_0016940,Mobile Web
169396,3930,1570,add_to_cart,2024-07-15 00:00:00,sess_0016940,Mobile Web
169397,140,1207,add_to_cart,2023-05-06 00:00:00,sess_0016940,Mobile Web
169398,4595,1774,view,2023-01-23 00:00:00,sess_0016940,Web
169399,4447,1233,checkout,2023-02-28 00:00:00,sess_0016940,iOS App
169400,1056,1052,view,2023-06-11 00:00:00,sess_0016940,Web
169401,4788,1636,view,2023-12-13 00:00:00,sess_0016941,Android App
