order_id,customer_id,seller_id,product_id,order_date,status,gmv,discount_amt,delivery_days,return_flag
40251,2758,296,1664,2024-10-02,Delivered,811.26,138.74,7.0,False
40252,97,58,1753,2023-03-04,Delivered,625.66,104.34,12.0,False
40253,1907,73,1665,2024-06-15,Delivered,2556.13,1833.87,3.0,False
40254,314,493,1961,2024-03-25,Delivered,5261.84,1728.16,9.0,False
40255,4775,7,421,2024-04-24,Delivered,693.98,96.02,10.0,False
40256,3399,189,1146,2024-06-22,Delivered,10082.21,2607.79,7.0,False
40257,311,90,1402,2023-09-21,Delivered,5842.92,3767.08,4.0,False
40258,1979,146,32,2023-12-23,Delivered,98.36,41.64,6.0,False
40259,2008,346,621,2023-03-13,Processing,10453.15,1656.85,,False
40260,499,233,1210,2023-06-19,Delivered,1581.8,168.2,9.0,False
40261,1840,237,1991,2024-08-02,Delivered,1791.52,508.48,13.0,False
40262,4739,201,1532,2024-12-10,Delivered,5999.43,70.57,11.0,False
40263,3994,3,1927,2024-01-16,Delivered,3324.99,635.01,9.0,False
40264,2102,196,1598,2023-08-14,Delivered,61820.89,17869.11,13.0,False
40265,3095,326,377,2024-03-28,Delivered,2321.38,478.62,6.0,False
40266,2283,276,188,2023-10-30,Delivered,863.65,46.35,2.0,False
40267,3930,256,1570,2023-11-25,Delivered,10476.77,3003.23,4.0,False
40268,4011,376,1551,2024-11-13,Delivered,500.7,279.3,9.0,False
40269,1351,260,1947,2023-03-21,Delivered,4071.35,798.65,9.0,False
40270,2123,421,396,2023-03-07,Delivered,461.29,338.71,6.0,False
40271,3877,472,1252,2023-01-25,Delivered,106.14,3.86,12.0,False
40272,1378,382,1168,2024-07-19,Delivered,544.56,385.44,5.0,False
40273,1211,343,1033,2024-04-24,Delivered,353.22,146.78,5.0,False
40274,1014,284,843,2023-01-16,Delivered,8058.35,1471.65,2.0,False
40275,1249,288,934,2024-09-09,Returned,462.49,147.51,,True
40276,2003,197,1694,2024-12-01,Delivered,9771.8,5858.2,5.0,False
40277,1922,193,665,2024-06-27,Delivered,937.91,692.09,3.0,False
40278,2490,370,559,2023-04-16,Delivered,2132.39,887.61,8.0,False
40279,1079,334,849,2023-09-01,Delivered,2476.44,283.56,4.0,False
40280,4986,333,1471,2024-10-27,Delivered,8350.27,1509.73,7.0,False
40281,710,474,1930,2024-05-31,Delivered,4331.25,358.75,2.0,False
40282,3255,230,1067,2023-12-17,Delivered,11999.29,6950.71,14.0,False
40283,506,251,334,2024-12-18,Processing,3149.1,1140.9,,False
40284,4189,17,1665,2023-08-30,Delivered,3329.38,1060.62,6.0,False
40285,4779,391,1586,2024-10-06,Cancelled,2586.43,393.57,,False
40286,1906,359,1952,2024-09-08,Delivered,3704.57,25.43,13.0,False
40287,1135,111,512,2023-08-16,Delivered,2984.7,335.3,4.0,False
40288,942,334,968,2024-03-16,Delivered,7664.13,6115.87,8.0,False
40289,1548,297,795,2024-12-27,Delivered,145.8,64.2,6.0,False
40290,6,477,605,2023-02-15,Delivered,500.95,89.05,8.0,False
40291,1802,430,1631,2024-08-25,Returned,92.35,27.65,,True
40292,452,248,766,2023-10-16,Delivered,19071.43,2518.57,8.0,False
40293,2768,145,912,2023-11-19,Delivered,33649.03,4120.97,3.0,False
40294,322,366,1287,2024-04-30,Delivered,11744.89,3915.11,9.0,False
40295,2824,246,162,2024-10-18,Delivered,12888.53,2381.47,12.0,False
40296,1105,123,1733,2024-01-15,Delivered,341.32,188.68,5.0,False
40297,4177,365,235,2023-02-16,Delivered,10719.39,3330.61,7.0,False
40298,4588,166,1908,2023-08-20,Delivered,4482.65,7.35,12.0,False
40299,1851,358,1452,2023-09-12,Delivered,80.57,29.43,8.0,False
40300,1403,201,93,2023-12-05,Returned,306.63,123.37,,True
40301,2409,109,1991,2023-03-29,Processing,2291.75,8.25,,False
40302,3650,233,815,2023-08-01,Processing,1369.91,130.09,,False
40303,3698,361,1402,2024-08-13,Delivered,7252.73,2357.27,8.0,False
40304,3401,166,1434,2024-08-08,Delivered,10388.24,8401.76,1.0,False
40305,1856,483,746,2023-04-10,Delivered,48154.03,13045.97,14.0,False
40306,3945,153,1208,2023-05-28,Delivered,13347.87,2732.13,7.0,False
40307,2519,373,1536,2023-07-31,Delivered,5869.67,890.33,10.0,False
40308,2380,38,756,2024-05-03,Delivered,3508.62,521.38,1.0,False
40309,3010,72,116,2024-11-25,Delivered,3685.48,664.52,3.0,False
40310,1087,114,1619,2023-02-24,Delivered,66077.93,41072.07,7.0,False
40311,3127,25,1452,2024-08-20,Delivered,102.06,7.94,3.0,False
40312,2415,480,911,2024-09-12,Delivered,15242.88,777.12,14.0,False
40313,2825,334,1834,2023-10-10,Delivered,6157.47,4162.53,6.0,False
40314,3022,478,1812,2024-11-19,Returned,5284.55,3335.45,,True
40315,4722,299,1939,2023-01-26,Cancelled,2481.91,1838.09,,False
40316,4500,54,280,2023-08-09,Processing,6210.08,4019.92,,False
40317,81,341,680,2023-06-08,Delivered,421.88,308.12,13.0,False
40318,4397,316,63,2023-12-12,Delivered,19564.86,405.14,4.0,False
40319,4168,496,590,2024-10-01,Delivered,39934.99,5045.01,13.0,False
40320,1423,258,1024,2023-07-11,Delivered,522.65,47.35,6.0,False
40321,1139,286,468,2024-09-15,Delivered,427.22,322.78,9.0,False
40322,2568,244,1545,2024-02-03,Delivered,1312.98,387.02,8.0,False
40323,4295,306,700,2024-02-17,Delivered,1025.14,124.86,4.0,False
40324,2162,190,1979,2024-03-25,Delivered,91.99,48.01,11.0,False
40325,838,326,543,2023-03-14,Processing,22494.78,4475.22,,False
40326,1156,416,273,2024-04-26,Delivered,4372.92,3297.08,7.0,False
40327,3592,368,1881,2024-08-08,Delivered,623.82,16.18,3.0,False
40328,4675,205,1659,2024-09-12,Delivered,2204.05,1785.95,8.0,False
40329,4435,139,1432,2024-10-12,Delivered,4395.29,2994.71,9.0,False
40330,3708,20,1835,2023-02-02,Processing,317.64,252.36,,False
40331,434,408,1617,2024-07-15,Delivered,462.38,317.62,6.0,False
40332,3127,254,588,2024-05-27,Delivered,53615.1,25684.9,7.0,False
40333,227,209,157,2023-05-15,Delivered,2409.8,840.2,5.0,False
40334,1342,223,930,2024-07-14,Delivered,419.81,40.19,5.0,False
40335,2422,15,950,2023-04-09,Delivered,420.2,279.8,1.0,False
40336,4765,138,795,2024-02-27,Returned,116.86,93.14,,True
40337,606,86,203,2023-04-14,Delivered,827.12,212.88,4.0,False
40338,2728,429,828,2023-08-30,Returned,3084.68,515.32,,True
40339,1922,71,1992,2024-02-26,Cancelled,4306.77,2653.23,,False
40340,4869,280,495,2023-08-31,Delivered,355.78,54.22,7.0,False
40341,4017,275,1820,2024-10-21,Returned,12394.9,6565.1,,True
40342,1143,338,1052,2023-01-13,Delivered,5821.32,4218.68,6.0,False
40343,2358,59,1919,2024-03-13,Processing,2084.85,1105.15,,False
40344,1530,50,605,2024-05-25,Delivered,383.02,206.98,2.0,False
40345,1676,60,1155,2023-10-09,Delivered,153.49,6.51,14.0,False
40346,2508,321,1396,2024-05-21,Delivered,1221.32,428.68,10.0,False
40347,4158,346,561,2024-01-22,Delivered,10688.11,5511.89,2.0,False
40348,1664,125,819,2024-04-05,Delivered,15900.86,4629.14,6.0,False
40349,4253,384,1301,2024-01-25,Delivered,307.41,52.59,14.0,False
40350,3726,496,1618,2023-12-07,Delivered,3382.13,1587.87,7.0,False
40351,4778,472,636,2024-04-18,Cancelled,268.32,81.68,,False
40352,3612,229,1699,2024-11-22,Delivered,163.96,76.04,7.0,False
40353,177,168,172,2024-05-11,Delivered,427.93,122.07,6.0,False
40354,2810,16,1987,2023-04-04,Delivered,2686.07,423.93,7.0,False
40355,568,379,1023,2023-03-30,Delivered,8509.01,2910.99,5.0,False
40356,4118,26,1325,2023-12-18,Delivered,559.64,50.36,2.0,False
40357,1941,282,373,2024-10-15,Delivered,6859.41,1280.59,10.0,False
40358,4191,320,1816,2024-12-20,Delivered,477.72,12.28,8.0,False
40359,2482,200,496,2023-08-25,Delivered,2514.52,665.48,14.0,False
40360,4278,451,1722,2023-06-14,Delivered,55.82,24.18,13.0,False
40361,2090,392,75,2024-01-28,Cancelled,2952.49,1247.51,,False
40362,833,104,569,2023-03-30,Delivered,1548.11,1231.89,4.0,False
40363,1246,251,1998,2023-08-08,Delivered,835.04,34.96,10.0,False
40364,4006,421,1742,2024-10-07,Delivered,769.68,0.32,6.0,False
40365,519,323,620,2024-07-27,Returned,3726.65,1083.35,,True
40366,3212,376,867,2024-05-30,Delivered,15833.27,2236.73,8.0,False
40367,3075,126,103,2024-01-23,Delivered,2357.19,892.81,6.0,False
40368,3754,291,1808,2023-09-27,Returned,7553.24,5656.76,,True
40369,463,429,1216,2023-03-05,Delivered,4094.9,875.1,5.0,False
40370,4046,82,39,2024-01-24,Delivered,138668.85,2721.15,10.0,False
40371,3238,455,1417,2023-10-16,Delivered,2813.9,476.1,8.0,False
40372,1019,84,978,2023-11-09,Cancelled,757.81,42.19,,False
40373,53,139,548,2024-12-24,Delivered,36046.46,7733.54,3.0,False
40374,1401,55,282,2023-05-01,Delivered,15701.35,3178.65,11.0,False
40375,1840,70,74,2024-07-08,Delivered,5238.44,1061.56,4.0,False
40376,1244,90,1576,2024-06-14,Delivered,8012.54,147.46,7.0,False
40377,2067,40,1737,2023-02-15,Processing,101.67,28.33,,False
40378,4362,264,727,2024-01-26,Delivered,14461.63,1118.37,9.0,False
40379,4726,172,47,2023-10-25,Delivered,393.96,216.04,14.0,False
40380,1517,339,584,2023-02-17,Processing,7687.47,362.53,,False
40381,3212,249,1872,2024-08-28,Delivered,55824.34,1385.66,10.0,False
40382,743,167,1908,2023-03-13,Delivered,2561.48,1928.52,5.0,False
40383,3808,383,1940,2023-08-24,Returned,4924.61,2975.39,,True
40384,2899,261,248,2024-07-05,Cancelled,94825.04,3954.96,,False
40385,2574,194,1881,2024-06-08,Delivered,502.11,137.89,2.0,False
40386,4797,132,537,2024-01-18,Returned,8130.1,1899.9,,True
40387,429,189,1431,2024-09-21,Returned,16252.87,9677.13,,True
40388,88,298,237,2023-07-16,Delivered,3164.13,125.87,13.0,False
40389,3313,63,1366,2023-03-02,Delivered,2435.02,144.98,11.0,False
40390,2214,245,217,2024-09-14,Delivered,157.51,12.49,7.0,False
40391,155,146,461,2024-06-25,Delivered,4417.42,2702.58,6.0,False
40392,10,5,883,2024-08-26,Delivered,459.39,20.61,5.0,False
40393,3840,303,1263,2023-08-27,Delivered,805.3,104.7,4.0,False
40394,705,404,1760,2024-07-27,Delivered,186.1,123.9,6.0,False
40395,2680,416,1087,2023-03-25,Delivered,13642.61,257.39,2.0,False
40396,315,465,195,2023-08-17,Delivered,34768.57,12551.43,8.0,False
40397,1980,269,1169,2023-02-09,Delivered,2313.55,26.45,6.0,False
40398,2120,316,1709,2024-08-08,Delivered,2329.62,1170.38,10.0,False
40399,4466,118,1440,2024-11-14,Delivered,942.14,177.86,5.0,False
40400,2276,445,1239,2024-06-15,Delivered,747.42,22.58,10.0,False
40401,3442,322,1888,2023-10-14,Delivered,39403.9,27696.1,3.0,False
40402,1069,312,1353,2024-02-11,Delivered,4995.56,2064.44,8.0,False
40403,951,315,942,2024-05-17,Delivered,317.82,122.18,8.0,False
40404,1924,238,1286,2024-06-11,Delivered,2270.61,1159.39,6.0,False
40405,2560,55,1690,2024-07-28,Delivered,532.34,387.66,13.0,False
40406,1047,57,292,2023-02-06,Delivered,540.77,19.23,7.0,False
40407,1093,306,515,2023-07-29,Cancelled,2169.55,810.45,,False
40408,3848,63,1027,2024-03-24,Delivered,287.25,122.75,8.0,False
40409,4106,5,221,2024-02-21,Delivered,262.93,57.07,10.0,False
40410,548,164,514,2023-08-06,Delivered,1405.79,304.21,7.0,False
40411,3313,214,1889,2023-01-18,Delivered,5670.54,2559.46,14.0,False
40412,1881,138,232,2024-04-29,Delivered,2436.75,1583.25,6.0,False
40413,2990,184,1168,2024-04-05,Delivered,918.04,11.96,14.0,False
40414,1387,220,1883,2024-02-18,Delivered,200.65,29.35,1.0,False
40415,3715,301,1633,2023-04-20,Returned,3547.09,652.91,,True
40416,894,323,963,2024-01-31,Delivered,4223.94,1646.06,11.0,False
40417,2604,253,566,2023-09-19,Cancelled,5975.53,3324.47,,False
40418,927,386,1885,2023-04-10,Delivered,12000.96,5969.04,4.0,False
40419,1407,486,841,2023-08-07,Delivered,637.59,212.41,2.0,False
40420,2831,189,375,2024-08-13,Delivered,69285.31,25614.69,14.0,False
40421,2177,349,1106,2023-10-19,Delivered,3268.28,71.72,7.0,False
40422,517,272,973,2023-05-03,Delivered,488.61,361.39,3.0,False
40423,4627,482,1178,2024-01-19,Delivered,5742.29,1017.71,7.0,False
40424,2876,280,450,2024-01-18,Delivered,319.94,80.06,12.0,False
40425,1989,498,1638,2023-07-17,Cancelled,2162.59,387.41,,False
40426,1406,444,1937,2023-11-03,Cancelled,25966.97,5173.03,,False
40427,2154,116,1843,2023-01-01,Delivered,8514.93,6485.07,8.0,False
40428,2019,280,1174,2023-09-15,Delivered,5463.93,2326.07,4.0,False
40429,3699,211,1285,2023-07-12,Processing,154.22,5.78,,False
40430,2930,32,1198,2024-07-01,Delivered,5892.56,1797.44,10.0,False
40431,4309,28,753,2024-01-17,Delivered,516.19,103.81,6.0,False
40432,656,240,774,2023-12-06,Delivered,4011.99,38.01,4.0,False
40433,4058,111,277,2023-01-29,Cancelled,10220.77,6199.23,,False
40434,275,254,1199,2024-07-09,Delivered,3545.94,544.06,3.0,False
40435,4339,347,1327,2024-08-19,Delivered,123.8,16.2,9.0,False
40436,4180,450,1556,2024-12-20,Delivered,2408.13,51.87,9.0,False
40437,3619,146,1873,2024-10-22,Delivered,114327.24,19832.76,8.0,False
40438,2121,14,1663,2024-09-04,Delivered,304.03,65.97,1.0,False
40439,3443,143,1138,2024-08-21,Cancelled,4759.98,180.02,,False
40440,2171,42,1203,2024-09-26,Cancelled,295.4,104.6,,False
40441,1557,239,788,2023-02-16,Delivered,2092.1,1307.9,11.0,False
40442,188,224,1804,2023-03-01,Delivered,425.57,94.43,3.0,False
40443,1256,476,282,2024-01-28,Cancelled,10715.4,8164.6,,False
40444,457,211,1563,2024-05-05,Delivered,15736.14,9783.86,8.0,False
40445,391,346,522,2024-04-04,Returned,8729.37,1780.63,,True
40446,2580,442,241,2024-02-11,Returned,14913.44,5406.56,,True
40447,836,80,1557,2023-09-04,Delivered,88364.15,18625.85,4.0,False
40448,793,240,856,2023-11-27,Delivered,968.73,21.27,12.0,False
40449,2753,432,1384,2024-03-22,Cancelled,3375.07,464.93,,False
40450,4095,272,1058,2024-04-09,Delivered,163.54,16.46,2.0,False
40451,3506,76,886,2023-06-05,Cancelled,423.65,56.35,,False
40452,2163,109,1289,2024-12-28,Delivered,4490.69,569.31,1.0,False
40453,2916,48,1875,2023-04-15,Delivered,2459.24,1280.76,13.0,False
40454,4280,439,532,2023-05-04,Delivered,1733.64,326.36,3.0,False
40455,4123,35,1811,2023-07-17,Delivered,3005.09,2364.91,12.0,False
40456,3713,379,1729,2024-05-13,Returned,749.29,50.71,,True
40457,4683,204,902,2024-09-29,Returned,11674.93,3685.07,,True
40458,3355,438,1774,2023-09-12,Delivered,3013.21,886.79,10.0,False
40459,4378,233,1435,2023-04-18,Delivered,6619.29,1560.71,4.0,False
40460,299,92,575,2024-11-30,Delivered,7806.06,2823.94,10.0,False
40461,1355,195,120,2023-08-23,Delivered,2400.87,1249.13,7.0,False
40462,1158,174,798,2024-09-27,Delivered,3631.34,958.66,10.0,False
40463,4309,451,1479,2024-11-03,Cancelled,83853.05,49926.95,,False
40464,4386,404,331,2023-01-15,Cancelled,404.43,25.57,,False
40465,2792,284,227,2023-11-12,Delivered,10848.27,8101.73,2.0,False
40466,3365,198,860,2023-08-24,Delivered,461.21,38.79,9.0,False
40467,3862,235,1325,2024-04-27,Processing,379.88,230.12,,False
40468,4128,413,761,2023-08-13,Cancelled,237.5,22.5,,False
40469,2980,486,1240,2023-08-19,Delivered,126930.81,969.19,10.0,False
40470,4677,413,291,2023-02-20,Delivered,3404.96,975.04,10.0,False
40471,1661,257,1718,2024-04-07,Delivered,904.46,715.54,9.0,False
40472,3831,197,1134,2023-05-27,Delivered,2560.53,69.47,13.0,False
40473,2702,110,1110,2024-11-26,Delivered,72875.51,18454.49,13.0,False
40474,4599,397,1581,2023-03-24,Delivered,25970.97,17869.03,10.0,False
40475,4238,490,565,2023-04-04,Cancelled,5442.23,3987.77,,False
40476,3063,461,1149,2023-09-30,Delivered,287.27,12.73,2.0,False
40477,3093,269,242,2024-01-08,Cancelled,648.96,71.04,,False
40478,4756,295,582,2024-02-18,Delivered,3425.77,2424.23,2.0,False
40479,4913,212,1292,2023-12-23,Cancelled,544.38,45.62,,False
40480,2678,178,971,2023-04-29,Processing,12956.29,7883.71,,False
40481,4100,14,499,2024-01-20,Cancelled,242.45,47.55,,False
40482,4827,289,1116,2024-04-16,Delivered,10691.36,5648.64,11.0,False
40483,3321,181,1023,2024-06-26,Delivered,9098.11,2321.89,2.0,False
40484,120,144,1806,2023-09-23,Cancelled,705.35,104.65,,False
40485,1315,318,200,2024-05-21,Delivered,72658.27,17291.73,9.0,False
40486,3026,112,428,2024-02-20,Delivered,3625.06,364.94,9.0,False
40487,678,314,15,2024-08-20,Delivered,18019.71,3440.29,10.0,False
40488,4,452,1074,2024-01-12,Delivered,21238.78,2911.22,7.0,False
40489,3324,393,442,2024-03-07,Delivered,7159.29,2070.71,6.0,False
40490,1436,339,1948,2024-03-28,Delivered,4878.94,1901.06,1.0,False
40491,2386,56,1083,2024-09-17,Delivered,121548.7,15131.3,3.0,False
40492,3000,21,1266,2024-12-29,Delivered,67843.53,206.47,7.0,False
40493,1174,290,1192,2023-08-09,Returned,718.74,31.26,,True
40494,2857,426,1332,2024-02-25,Delivered,7259.96,2310.04,7.0,False
40495,4752,336,1238,2023-12-30,Delivered,270.97,109.03,7.0,False
40496,842,70,810,2023-10-22,Delivered,739.57,150.43,10.0,False
40497,414,312,752,2024-02-27,Delivered,2921.54,868.46,5.0,False
40498,1170,481,1662,2023-09-14,Delivered,294.89,175.11,3.0,False
40499,4100,255,294,2024-06-29,Delivered,6476.12,303.88,3.0,False
40500,2421,5,1547,2024-06-06,Delivered,1918.76,31.24,12.0,False
40501,2364,352,1719,2024-10-07,Delivered,396.31,143.69,12.0,False
40502,2802,49,1750,2024-03-23,Returned,857.97,12.03,,True
40503,4178,206,743,2024-08-27,Delivered,24306.07,9703.93,13.0,False
40504,2448,64,679,2024-08-12,Delivered,221.58,18.42,6.0,False
40505,3934,61,1143,2023-04-14,Delivered,6593.0,2947.0,2.0,False
40506,2083,250,1224,2024-07-08,Delivered,25791.5,3968.5,1.0,False
40507,4615,419,955,2023-05-23,Delivered,475.26,44.74,10.0,False
40508,1335,360,245,2024-11-01,Delivered,198.9,141.1,8.0,False
40509,4748,171,1732,2023-11-24,Delivered,22005.29,4314.71,9.0,False
40510,4235,478,1379,2024-11-27,Delivered,612.38,127.62,9.0,False
40511,115,219,352,2024-07-09,Delivered,2578.81,1231.19,5.0,False
40512,1100,130,1465,2024-06-24,Delivered,124080.44,20779.56,9.0,False
40513,1556,457,440,2023-09-05,Cancelled,9043.62,2936.38,,False
40514,2457,78,1445,2023-12-24,Delivered,21151.46,1268.54,13.0,False
40515,4676,83,1420,2024-11-14,Returned,339.33,170.67,,True
40516,3212,206,1167,2024-01-24,Returned,443.83,246.17,,True
40517,4722,381,536,2024-04-11,Delivered,12271.01,5618.99,10.0,False
40518,4156,306,1893,2023-10-03,Delivered,2220.53,1309.47,11.0,False
40519,2792,181,1732,2023-04-02,Delivered,19965.26,6354.74,5.0,False
40520,3985,11,937,2023-12-11,Delivered,2465.51,1994.49,8.0,False
40521,4492,241,1230,2023-11-08,Delivered,2945.19,324.81,11.0,False
40522,3815,110,1823,2023-02-09,Delivered,182.63,97.37,8.0,False
40523,2663,32,1626,2024-11-21,Delivered,420.77,249.23,6.0,False
40524,3999,478,915,2024-02-20,Processing,1004.34,655.66,,False
40525,761,284,1651,2023-04-20,Delivered,5252.37,407.63,6.0,False
40526,3629,239,357,2023-05-31,Delivered,540.05,319.95,2.0,False
40527,2203,384,933,2024-01-10,Delivered,28787.56,22122.44,3.0,False
40528,2577,247,185,2024-09-07,Delivered,3592.71,147.29,13.0,False
40529,4306,292,1892,2023-03-10,Delivered,7321.07,218.93,11.0,False
40530,1931,85,423,2023-02-03,Delivered,12940.11,2879.89,11.0,False
40531,725,100,1796,2023-02-24,Processing,2482.04,877.96,,False
40532,2064,174,1010,2024-04-03,Returned,1736.71,653.29,,True
40533,1205,42,666,2023-05-14,Cancelled,14157.86,5692.14,,False
40534,3772,89,431,2023-08-30,Delivered,52415.34,20524.66,3.0,False
40535,4872,306,1904,2023-12-12,Delivered,13649.66,3060.34,5.0,False
40536,1547,52,207,2024-08-26,Delivered,5024.74,1425.26,4.0,False
40537,1959,468,1999,2023-08-22,Delivered,2873.47,1936.53,14.0,False
40538,3786,64,59,2024-06-14,Delivered,83972.4,62957.6,10.0,False
40539,4918,292,919,2024-01-22,Delivered,2409.41,130.59,3.0,False
40540,3885,235,394,2023-06-23,Processing,641.66,138.34,,False
40541,2531,493,1615,2024-02-11,Delivered,12320.63,2589.37,6.0,False
40542,3999,28,230,2024-09-29,Delivered,258.04,51.96,1.0,False
40543,4261,143,69,2024-12-09,Delivered,1918.13,81.87,5.0,False
40544,2691,371,961,2024-05-28,Delivered,645.41,284.59,8.0,False
40545,886,298,1922,2024-11-25,Returned,211.27,68.73,,True
40546,869,154,488,2024-02-15,Delivered,652.89,297.11,10.0,False
40547,3040,254,1948,2024-08-28,Delivered,5864.38,915.62,14.0,False
40548,3986,496,1978,2024-12-23,Delivered,1199.92,220.08,1.0,False
40549,821,281,1336,2023-01-15,Delivered,6637.8,592.2,5.0,False
40550,1586,336,1308,2023-02-08,Cancelled,12015.37,284.63,,False
40551,3837,243,1475,2024-09-02,Returned,74.8,45.2,,True
40552,978,392,1745,2023-12-11,Delivered,10860.89,2399.11,5.0,False
40553,4542,63,695,2024-08-11,Returned,252.34,27.66,,True
40554,3937,466,609,2023-12-21,Returned,90316.54,34343.46,,True
40555,3884,193,598,2023-01-12,Delivered,3842.03,487.97,7.0,False
40556,2623,253,740,2024-03-11,Delivered,4089.78,630.22,10.0,False
40557,3516,442,1940,2024-09-03,Returned,7317.7,582.3,,True
40558,3232,495,1357,2023-09-10,Delivered,2934.92,425.08,7.0,False
40559,377,131,325,2024-01-26,Delivered,5657.49,2442.51,13.0,False
40560,1127,120,1220,2023-06-18,Delivered,22200.28,2789.72,9.0,False
40561,4730,83,8,2023-10-16,Delivered,3076.22,1813.78,9.0,False
40562,3045,175,974,2023-11-12,Delivered,1183.98,176.02,12.0,False
40563,2361,78,1624,2023-08-14,Delivered,1116.15,553.85,11.0,False
40564,1740,380,1469,2023-02-22,Delivered,11257.43,3222.57,8.0,False
40565,2146,121,572,2023-01-03,Delivered,531.13,8.87,3.0,False
40566,3717,204,995,2024-09-18,Delivered,40762.13,9357.87,6.0,False
40567,3459,247,1420,2023-09-05,Returned,329.49,180.51,,True
40568,3921,313,24,2024-03-27,Returned,3430.29,2459.71,,True
40569,1286,409,846,2024-09-20,Delivered,82203.11,16.89,4.0,False
40570,4368,490,1693,2023-08-11,Delivered,5696.22,1013.78,14.0,False
40571,2575,204,692,2023-11-13,Delivered,3320.84,99.16,6.0,False
40572,1455,19,1688,2024-04-02,Delivered,988.95,231.05,14.0,False
40573,3966,447,781,2024-04-27,Delivered,7751.83,4738.17,9.0,False
40574,430,8,901,2024-07-07,Cancelled,4781.41,1118.59,,False
40575,24,241,1048,2024-06-04,Delivered,371.57,168.43,6.0,False
40576,1098,293,1440,2024-03-01,Delivered,952.3,167.7,6.0,False
40577,4216,462,1328,2024-06-15,Delivered,141.65,88.35,7.0,False
40578,2238,148,176,2023-10-16,Delivered,26282.64,2717.36,13.0,False
40579,4063,351,853,2024-12-20,Delivered,213.19,6.81,6.0,False
40580,3105,91,1956,2024-04-01,Delivered,1297.67,292.33,5.0,False
40581,3843,277,723,2024-09-24,Delivered,3296.04,863.96,14.0,False
40582,4643,53,713,2023-02-03,Delivered,9999.6,7660.4,6.0,False
40583,1848,446,357,2023-10-16,Delivered,814.24,45.76,11.0,False
40584,202,449,1785,2023-12-13,Delivered,228.2,111.8,13.0,False
40585,1078,159,880,2023-03-13,Delivered,43326.0,35044.0,10.0,False
40586,4834,392,1055,2024-05-10,Delivered,480.98,29.02,11.0,False
40587,4351,65,1853,2024-08-12,Returned,4289.62,1530.38,,True
40588,1954,298,1911,2024-06-29,Delivered,16341.36,148.64,3.0,False
40589,4932,265,1767,2024-10-19,Delivered,2845.01,94.99,6.0,False
40590,1473,7,514,2023-12-29,Returned,1654.42,55.58,,True
40591,4635,307,175,2024-10-29,Delivered,275.01,34.99,2.0,False
40592,4249,297,151,2023-07-12,Delivered,171.27,68.73,5.0,False
40593,4426,394,411,2023-08-21,Delivered,5537.05,1542.95,3.0,False
40594,3766,189,406,2023-03-19,Delivered,197.28,42.72,10.0,False
40595,4730,234,336,2023-01-17,Delivered,30074.77,23425.23,13.0,False
40596,3829,451,1474,2024-12-20,Cancelled,68.55,51.45,,False
40597,3533,91,500,2024-11-12,Delivered,5585.89,1304.11,14.0,False
40598,3290,333,192,2024-06-08,Delivered,651.41,8.59,12.0,False
40599,3449,414,1393,2024-11-18,Delivered,2416.86,423.14,13.0,False
40600,1568,429,608,2024-06-19,Delivered,292.64,167.36,10.0,False
40601,177,216,1479,2024-09-03,Delivered,128092.82,5687.18,3.0,False
40602,1223,331,741,2023-06-16,Delivered,653.89,116.11,13.0,False
40603,1182,342,1179,2023-09-25,Delivered,1363.29,1036.71,13.0,False
40604,852,325,176,2024-11-06,Delivered,28949.68,50.32,1.0,False
40605,2365,62,1641,2023-01-30,Delivered,296.85,173.15,4.0,False
40606,1321,310,377,2023-12-12,Delivered,2692.88,107.12,4.0,False
40607,1631,122,154,2023-04-22,Delivered,32083.23,5216.77,1.0,False
40608,4406,271,281,2024-11-23,Cancelled,1084.4,615.6,,False
40609,2889,253,349,2024-08-20,Delivered,4714.99,2285.01,3.0,False
40610,1457,271,134,2024-01-26,Delivered,8709.72,3440.28,14.0,False
40611,1618,234,603,2023-08-29,Cancelled,4364.77,3045.23,,False
40612,2855,48,118,2024-12-11,Returned,356.19,273.81,,True
40613,635,461,1129,2023-12-20,Delivered,6657.91,1452.09,13.0,False
40614,4857,393,1301,2024-12-04,Returned,309.36,50.64,,True
40615,2309,328,1366,2024-03-08,Delivered,2223.6,356.4,4.0,False
40616,3335,481,1766,2024-02-05,Cancelled,3596.86,2163.14,,False
40617,4970,392,1606,2023-06-29,Delivered,620.07,359.93,2.0,False
40618,3821,363,1207,2024-06-18,Delivered,2756.16,133.84,2.0,False
40619,1359,464,1886,2023-11-20,Delivered,1706.59,1093.41,7.0,False
40620,1799,52,1270,2024-02-21,Processing,127.76,42.24,,False
40621,3177,37,641,2024-12-07,Cancelled,345.1,154.9,,False
40622,3609,33,32,2024-12-08,Delivered,89.06,50.94,6.0,False
40623,804,203,1734,2024-09-11,Delivered,42198.22,22041.78,4.0,False
40624,2900,475,710,2023-06-25,Delivered,5167.36,1492.64,8.0,False
40625,1806,108,1124,2024-05-19,Delivered,302.92,67.08,10.0,False
40626,644,281,853,2024-03-10,Delivered,129.19,90.81,9.0,False
40627,4018,380,1347,2023-06-20,Delivered,11989.46,7460.54,7.0,False
40628,1662,400,176,2023-12-13,Delivered,20158.97,8841.03,6.0,False
40629,959,357,1554,2024-01-14,Cancelled,10197.35,3172.65,,False
