customer_id,city,state,signup_date,segment,acquisition_channel,lifetime_orders
3626,Bengaluru,Karnataka,2023-05-26,Inactive,Email,2
3627,Nagpur,Maharashtra,2023-01-29,New,App Install,2
3628,Hyderabad,Telangana,2024-08-09,Premium,App Install,25
3629,Chandigarh,Punjab,2023-06-04,New,Email,2
3630,Hyderabad,Telangana,2023-04-30,Regular,Organic Search,14
3631,Kolkata,West Bengal,2024-02-25,Inactive,Paid Ads,1
3632,Kolkata,West Bengal,2023-06-05,Regular,Email,14
3633,Coimbatore,Tamil Nadu,2023-11-20,New,App Install,3
3634,Nagpur,Maharashtra,2024-08-18,Premium,Referral,29
3635,Kolkata,West Bengal,2024-03-22,Inactive,Paid Ads,4
3636,Chandigarh,Punjab,2023-06-07,New,App Install,2
3637,Mumbai,Maharashtra,2023-06-26,Regular,Email,13
3638,Coimbatore,Tamil Nadu,2023-07-04,Regular,Organic Search,17
3639,Bengaluru,Karnataka,2024-01-22,Premium,Organic Search,36
3640,Kochi,Kerala,2023-09-23,Inactive,Email,5
3641,Patna,Bihar,2023-01-28,New,App Install,3
3642,Kochi,Kerala,2024-07-18,Premium,Social Media,21
3643,Patna,Bihar,2023-07-19,New,Paid Ads,3
3644,Indore,Madhya Pradesh,2023-04-20,New,Paid Ads,3
3645,Chennai,Tamil Nadu,2024-07-05,Regular,Organic Search,5
3646,Chandigarh,Punjab,2023-10-07,New,Email,3
3647,Chandigarh,Punjab,2023-08-18,Inactive,App Install,2
3648,Kolkata,West Bengal,2023-03-07,Inactive,App Install,1
3649,Nagpur,Maharashtra,2023-07-01,Inactive,Paid Ads,1
3650,Vadodara,Gujarat,2023-06-27,Inactive,Organic Search,3
3651,Ahmedabad,Gujarat,2023-10-31,Inactive,Email,1
3652,Agra,Uttar Pradesh,2024-01-17,Regular,Email,8
3653,Agra,Uttar Pradesh,2024-03-21,Premium,Email,41
3654,Pune,Maharashtra,2024-07-02,Inactive,Referral,4
3655,Indore,Madhya Pradesh,2023-11-02,New,Organic Search,1
3656,Mumbai,Maharashtra,2024-08-19,Regular,Organic Search,20
3657,Kolkata,West Bengal,2023-12-01,Inactive,Social Media,5
3658,Bhopal,Madhya Pradesh,2024-07-04,Regular,Organic Search,16
3659,Chandigarh,Punjab,2023-11-13,New,Social Media,1
3660,Kochi,Kerala,2023-01-01,Regular,Organic Search,16
3661,Coimbatore,Tamil Nadu,2023-07-01,Regular,Email,20
3662,Vadodara,Gujarat,2024-05-24,New,Referral,3
3663,Patna,Bihar,2024-06-21,New,Referral,1
3664,Bhopal,Madhya Pradesh,2023-11-18,Regular,Email,14
3665,Chandigarh,Punjab,2024-02-02,Premium,App Install,40
3666,Surat,Gujarat,2023-10-16,Regular,Referral,13
3667,Bhopal,Madhya Pradesh,2023-05-02,Premium,Email,42
3668,Chandigarh,Punjab,2023-05-13,Regular,Paid Ads,13
3669,Agra,Uttar Pradesh,2023-07-04,Regular,Organic Search,8
3670,Kolkata,West Bengal,2024-03-22,Inactive,Paid Ads,2
3671,Hyderabad,Telangana,2023-03-18,Inactive,Paid Ads,2
3672,Nagpur,Maharashtra,2023-01-18,New,Social Media,3
3673,Hyderabad,Telangana,2023-03-07,Premium,Organic Search,33
3674,Hyderabad,Telangana,2023-06-17,Regular,Email,12
3675,Surat,Gujarat,2024-06-28,Premium,Paid Ads,22
3676,Ahmedabad,Gujarat,2023-10-16,Regular,App Install,19
3677,Jaipur,Rajasthan,2024-06-07,New,Email,3
3678,Indore,Madhya Pradesh,2023-04-25,New,Organic Search,2
3679,Bengaluru,Karnataka,2024-09-21,New,Referral,1
3680,Indore,Madhya Pradesh,2024-02-21,New,Email,3
3681,Kolkata,West Bengal,2024-08-31,Regular,Email,12
3682,Pune,Maharashtra,2024-08-12,Inactive,App Install,5
3683,Patna,Bihar,2023-04-09,Premium,App Install,25
3684,Hyderabad,Telangana,2024-06-10,Regular,App Install,10
3685,Hyderabad,Telangana,2023-04-24,Premium,App Install,50
3686,Pune,Maharashtra,2023-01-21,Regular,Organic Search,11
3687,Delhi,Delhi,2024-03-18,Regular,Referral,17
3688,Vadodara,Gujarat,2023-01-22,New,App Install,3
3689,Bhopal,Madhya Pradesh,2023-06-22,Premium,App Install,15
3690,Nagpur,Maharashtra,2023-03-05,Regular,Organic Search,15
3691,Lucknow,Uttar Pradesh,2023-07-21,New,App Install,1
3692,Indore,Madhya Pradesh,2024-07-06,New,Social Media,1
3693,Ahmedabad,Gujarat,2024-07-11,New,Referral,1
3694,Chandigarh,Punjab,2023-04-09,New,Organic Search,2
3695,Pune,Maharashtra,2023-02-17,New,Social Media,1
3696,Chennai,Tamil Nadu,2023-10-04,Inactive,Paid Ads,5
3697,Hyderabad,Telangana,2023-08-29,Inactive,Email,1
3698,Delhi,Delhi,2023-12-30,New,Email,3
3699,Surat,Gujarat,2023-06-15,Premium,Referral,54
3700,Jaipur,Rajasthan,2023-06-25,Regular,App Install,5
3701,Surat,Gujarat,2023-03-03,New,Referral,2
3702,Delhi,Delhi,2024-06-30,Premium,App Install,42
3703,Chennai,Tamil Nadu,2023-06-17,Regular,Referral,17
3704,Chennai,Tamil Nadu,2023-09-07,New,Paid Ads,1
3705,Pune,Maharashtra,2024-07-23,Regular,Paid Ads,20
3706,Ahmedabad,Gujarat,2024-09-16,Regular,Referral,10
3707,Chennai,Tamil Nadu,2023-08-08,Regular,Referral,17
3708,Chandigarh,Punjab,2023-03-27,New,Email,2
3709,Surat,Gujarat,2023-04-27,Premium,App Install,49
3710,Agra,Uttar Pradesh,2024-02-17,Regular,Paid Ads,16
3711,Coimbatore,Tamil Nadu,2024-04-10,Premium,Organic Search,30
3712,Agra,Uttar Pradesh,2024-03-20,Regular,Email,13
3713,Mumbai,Maharashtra,2023-04-22,Regular,Organic Search,6
3714,Nagpur,Maharashtra,2023-07-14,Regular,Paid Ads,20
3715,Jaipur,Rajasthan,2023-06-10,New,Paid Ads,1
3716,Vadodara,Gujarat,2024-09-15,Premium,Paid Ads,21
3717,Bhopal,Madhya Pradesh,2024-07-07,Premium,Email,29
3718,Bhopal,Madhya Pradesh,2023-12-24,New,Paid Ads,2
3719,Agra,Uttar Pradesh,2024-09-06,Inactive,App Install,1
3720,Nagpur,Maharashtra,2024-06-25,New,Referral,2
3721,Pune,Maharashtra,2023-01-21,Inactive,Referral,4
3722,Vadodara,Gujarat,2024-05-19,Regular,Referral,7
3723,Vadodara,Gujarat,2023-02-14,Inactive,Referral,3
3724,Ahmedabad,Gujarat,2024-08-18,Premium,Paid Ads,15
3725,Surat,Gujarat,2024-07-05,Premium,Email,21
3726,Kolkata,West Bengal,2023-09-30,New,Paid Ads,1
3727,Vadodara,Gujarat,2024-09-28,Premium,Paid Ads,44
3728,Coimbatore,Tamil Nadu,2024-09-13,Regular,Referral,17
3729,Ahmedabad,Gujarat,2023-04-30,Regular,Referral,20
3730,Coimbatore,Tamil Nadu,2023-04-24,Inactive,Social Media,5
3731,Jaipur,Rajasthan,2024-03-05,Regular,Email,11
3732,Mumbai,Maharashtra,2024-07-08,Regular,App Install,13
3733,Kochi,Kerala,2023-12-25,Premium,App Install,46
3734,Hyderabad,Telangana,2023-07-02,New,App Install,3
3735,Surat,Gujarat,2023-01-18,New,App Install,3
3736,Vadodara,Gujarat,2023-06-04,Regular,App Install,16
3737,Hyderabad,Telangana,2024-01-21,Premium,Social Media,59
3738,Agra,Uttar Pradesh,2024-02-13,Premium,Email,39
3739,Surat,Gujarat,2023-06-24,New,Email,2
3740,Mumbai,Maharashtra,2024-08-11,New,Organic Search,1
3741,Delhi,Delhi,2023-11-28,Premium,Referral,28
3742,Nagpur,Maharashtra,2023-11-12,Regular,Email,20
3743,Chandigarh,Punjab,2024-08-30,Inactive,Email,2
3744,Kochi,Kerala,2023-12-18,New,Social Media,1
3745,Jaipur,Rajasthan,2024-09-08,New,Social Media,3
3746,Bengaluru,Karnataka,2024-03-21,New,App Install,3
3747,Surat,Gujarat,2023-01-10,Inactive,Referral,3
3748,Patna,Bihar,2023-05-20,New,Email,3
3749,Agra,Uttar Pradesh,2023-01-24,Regular,Referral,12
3750,Chandigarh,Punjab,2024-05-01,Premium,Paid Ads,54
3751,Bhopal,Madhya Pradesh,2024-02-26,Regular,Referral,13
3752,Vadodara,Gujarat,2023-03-06,New,Referral,3
3753,Patna,Bihar,2024-09-25,New,Referral,2
3754,Hyderabad,Telangana,2023-01-23,New,Email,1
3755,Lucknow,Uttar Pradesh,2024-07-20,Regular,Email,18
3756,Pune,Maharashtra,2023-11-11,Regular,App Install,19
3757,Delhi,Delhi,2023-09-19,New,Email,2
3758,Delhi,Delhi,2024-09-24,New,Email,2
3759,Chandigarh,Punjab,2024-02-20,New,Social Media,1
3760,Indore,Madhya Pradesh,2024-06-05,Inactive,Paid Ads,5
3761,Indore,Madhya Pradesh,2024-05-31,Inactive,Social Media,1
3762,Chennai,Tamil Nadu,2024-02-25,New,Referral,1
3763,Kolkata,West Bengal,2023-10-23,Regular,Referral,20
3764,Ahmedabad,Gujarat,2023-12-18,Premium,Paid Ads,40
3765,Bhopal,Madhya Pradesh,2024-08-18,Premium,Email,49
3766,Jaipur,Rajasthan,2023-04-20,Regular,Referral,13
3767,Mumbai,Maharashtra,2024-08-21,Regular,Email,4
3768,Nagpur,Maharashtra,2023-09-29,New,Social Media,2
3769,Surat,Gujarat,2023-01-11,Premium,Email,25
3770,Bhopal,Madhya Pradesh,2024-06-11,Premium,Referral,15
3771,Bhopal,Madhya Pradesh,2023-12-01,Regular,Paid Ads,7
3772,Chandigarh,Punjab,2023-02-02,New,Paid Ads,2
3773,Indore,Madhya Pradesh,2023-05-23,New,Referral,1
3774,Patna,Bihar,2024-02-11,New,Referral,2
3775,Delhi,Delhi,2024-07-20,New,Email,1
3776,Vadodara,Gujarat,2023-01-19,Regular,Email,9
3777,Bengaluru,Karnataka,2023-10-05,New,Email,2
3778,Chandigarh,Punjab,2024-01-03,Inactive,Email,1
3779,Pune,Maharashtra,2023-08-15,Inactive,Organic Search,5
3780,Delhi,Delhi,2024-07-06,New,Email,3
3781,Chandigarh,Punjab,2023-07-14,Premium,App Install,17
3782,Jaipur,Rajasthan,2023-12-04,Regular,Referral,13
3783,Ahmedabad,Gujarat,2024-07-07,Premium,Email,30
3784,Nagpur,Maharashtra,2024-09-25,New,Email,3
3785,Lucknow,Uttar Pradesh,2024-04-30,Regular,Social Media,7
3786,Surat,Gujarat,2024-07-20,Regular,Social Media,17
3787,Bengaluru,Karnataka,2023-08-31,Regular,Organic Search,8
3788,Ahmedabad,Gujarat,2024-04-02,New,Social Media,1
3789,Chandigarh,Punjab,2023-02-18,Regular,Organic Search,10
3790,Surat,Gujarat,2023-02-17,New,App Install,2
3791,Agra,Uttar Pradesh,2024-02-04,New,App Install,2
3792,Bengaluru,Karnataka,2023-04-15,Regular,Email,15
3793,Nagpur,Maharashtra,2023-07-28,Regular,Organic Search,15
3794,Vadodara,Gujarat,2024-02-01,New,Social Media,1
3795,Chandigarh,Punjab,2024-07-25,Premium,Social Media,51
3796,Patna,Bihar,2023-07-16,New,Referral,3
3797,Ahmedabad,Gujarat,2023-10-29,New,Referral,2
3798,Vadodara,Gujarat,2024-08-06,Regular,Organic Search,20
3799,Indore,Madhya Pradesh,2024-05-06,Premium,App Install,16
3800,Indore,Madhya Pradesh,2023-05-02,New,Email,2
3801,Bengaluru,Karnataka,2023-06-15,Inactive,Referral,1
3802,Mumbai,Maharashtra,2023-02-01,New,Organic Search,3
3803,Indore,Madhya Pradesh,2023-07-28,Regular,Referral,15
3804,Surat,Gujarat,2023-05-06,New,Organic Search,1
3805,Vadodara,Gujarat,2023-10-05,Regular,Social Media,13
3806,Pune,Maharashtra,2023-09-16,New,Paid Ads,3
3807,Patna,Bihar,2024-09-01,Inactive,Organic Search,4
3808,Vadodara,Gujarat,2024-05-10,Regular,Social Media,14
3809,Pune,Maharashtra,2024-03-08,Inactive,Email,4
3810,Jaipur,Rajasthan,2024-01-19,Premium,Paid Ads,34
3811,Bhopal,Madhya Pradesh,2023-02-09,New,Referral,1
3812,Surat,Gujarat,2023-05-10,New,Organic Search,2
3813,Hyderabad,Telangana,2023-12-19,New,Email,3
3814,Chennai,Tamil Nadu,2024-03-22,New,Referral,1
3815,Coimbatore,Tamil Nadu,2023-11-19,Inactive,Referral,2
3816,Hyderabad,Telangana,2023-07-08,Regular,Paid Ads,7
3817,Hyderabad,Telangana,2024-09-15,Regular,Organic Search,14
3818,Chandigarh,Punjab,2023-08-30,New,Paid Ads,3
3819,Kochi,Kerala,2023-10-29,Inactive,Referral,1
3820,Kochi,Kerala,2023-09-22,Inactive,Referral,3
3821,Vadodara,Gujarat,2024-05-06,Inactive,Referral,3
3822,Agra,Uttar Pradesh,2024-07-08,Regular,Social Media,14
3823,Lucknow,Uttar Pradesh,2024-01-17,New,Email,1
3824,Surat,Gujarat,2024-09-07,Regular,Referral,14
3825,Kolkata,West Bengal,2023-06-24,Regular,Organic Search,11
3826,Delhi,Delhi,2024-07-01,Regular,Paid Ads,14
3827,Delhi,Delhi,2023-01-07,New,Referral,1
3828,Patna,Bihar,2023-05-21,Regular,Social Media,14
3829,Lucknow,Uttar Pradesh,2023-12-23,Regular,Paid Ads,7
3830,Pune,Maharashtra,2023-06-20,Premium,App Install,53
3831,Bengaluru,Karnataka,2023-02-27,Regular,Organic Search,11
3832,Nagpur,Maharashtra,2024-02-08,New,Paid Ads,3
3833,Bengaluru,Karnataka,2023-07-09,Inactive,Organic Search,1
3834,Bhopal,Madhya Pradesh,2024-04-28,Regular,Paid Ads,8
3835,Vadodara,Gujarat,2024-04-19,Inactive,Referral,2
3836,Pune,Maharashtra,2024-03-11,Premium,Social Media,49
3837,Lucknow,Uttar Pradesh,2024-07-12,Premium,App Install,30
3838,Bhopal,Madhya Pradesh,2024-09-24,New,Social Media,3
3839,Pune,Maharashtra,2023-11-25,New,App Install,3
3840,Indore,Madhya Pradesh,2023-11-25,Inactive,Email,3
3841,Indore,Madhya Pradesh,2023-06-25,New,Paid Ads,3
3842,Ahmedabad,Gujarat,2023-11-09,Regular,Paid Ads,15
3843,Pune,Maharashtra,2023-05-24,Regular,App Install,14
3844,Jaipur,Rajasthan,2023-04-14,Regular,Referral,7
3845,Mumbai,Maharashtra,2024-05-29,Premium,Social Media,46
3846,Chennai,Tamil Nadu,2024-01-13,Premium,Email,20
3847,Chennai,Tamil Nadu,2024-04-04,Regular,Organic Search,5
3848,Patna,Bihar,2023-12-11,New,Organic Search,3
3849,Jaipur,Rajasthan,2023-02-18,Regular,Social Media,13
3850,Coimbatore,Tamil Nadu,2024-09-05,Inactive,Organic Search,3
3851,Bengaluru,Karnataka,2024-04-03,New,Referral,2
3852,Patna,Bihar,2023-10-03,New,Referral,1
3853,Kochi,Kerala,2024-01-10,Inactive,App Install,2
3854,Lucknow,Uttar Pradesh,2024-01-01,New,Paid Ads,2
3855,Ahmedabad,Gujarat,2024-03-24,Regular,Email,13
3856,Pune,Maharashtra,2023-04-25,Regular,Referral,7
3857,Indore,Madhya Pradesh,2023-12-31,Regular,Email,13
3858,Hyderabad,Telangana,2024-08-07,Regular,Referral,10
3859,Bhopal,Madhya Pradesh,2023-09-24,Regular,Social Media,10
3860,Coimbatore,Tamil Nadu,2023-02-07,Premium,Social Media,29
3861,Kochi,Kerala,2024-05-15,Regular,Email,4
3862,Bengaluru,Karnataka,2023-08-16,Premium,Paid Ads,22
3863,Surat,Gujarat,2024-06-26,Regular,Paid Ads,17
3864,Kolkata,West Bengal,2023-03-27,New,Organic Search,3
3865,Kochi,Kerala,2023-07-25,Regular,Paid Ads,20
3866,Delhi,Delhi,2024-09-07,Regular,Paid Ads,17
3867,Delhi,Delhi,2023-02-08,Regular,Email,19
3868,Mumbai,Maharashtra,2024-06-02,Regular,Email,9
3869,Surat,Gujarat,2024-07-24,Premium,Organic Search,37
3870,Mumbai,Maharashtra,2023-06-28,Regular,Referral,19
3871,Indore,Madhya Pradesh,2023-07-21,Regular,Organic Search,13
3872,Jaipur,Rajasthan,2024-07-22,Regular,Referral,9
3873,Indore,Madhya Pradesh,2023-11-20,Regular,App Install,6
3874,Vadodara,Gujarat,2023-11-17,Regular,Paid Ads,7
3875,Indore,Madhya Pradesh,2024-03-31,Premium,App Install,34
3876,Surat,Gujarat,2024-02-23,Premium,Social Media,57
3877,Agra,Uttar Pradesh,2023-08-06,New,Social Media,3
3878,Lucknow,Uttar Pradesh,2023-08-20,New,Referral,3
3879,Chandigarh,Punjab,2023-02-21,Inactive,Organic Search,5
3880,Ahmedabad,Gujarat,2024-08-01,New,Organic Search,2
3881,Chennai,Tamil Nadu,2024-03-11,Regular,App Install,19
3882,Chandigarh,Punjab,2023-07-12,Inactive,Social Media,3
3883,Patna,Bihar,2024-01-26,Inactive,Referral,1
3884,Kolkata,West Bengal,2024-05-05,New,Referral,3
3885,Lucknow,Uttar Pradesh,2024-01-23,Regular,Paid Ads,16
3886,Surat,Gujarat,2024-08-25,Premium,Organic Search,34
3887,Ahmedabad,Gujarat,2023-08-18,Inactive,Paid Ads,4
3888,Surat,Gujarat,2023-05-20,Premium,Email,53
3889,Nagpur,Maharashtra,2024-08-12,New,Social Media,2
3890,Coimbatore,Tamil Nadu,2024-03-16,New,Social Media,2
3891,Coimbatore,Tamil Nadu,2023-02-23,Inactive,Email,5
3892,Bhopal,Madhya Pradesh,2024-08-11,Inactive,Email,1
3893,Hyderabad,Telangana,2023-02-07,Inactive,Organic Search,1
3894,Surat,Gujarat,2024-06-29,New,Email,3
3895,Jaipur,Rajasthan,2023-12-15,Premium,Referral,29
3896,Hyderabad,Telangana,2024-08-14,New,Organic Search,3
3897,Vadodara,Gujarat,2023-08-28,New,App Install,3
3898,Nagpur,Maharashtra,2023-12-15,Inactive,Paid Ads,1
3899,Agra,Uttar Pradesh,2023-03-29,Premium,Email,53
3900,Patna,Bihar,2024-02-24,Regular,App Install,20
3901,Lucknow,Uttar Pradesh,2023-10-25,New,Social Media,1
3902,Ahmedabad,Gujarat,2023-10-29,Inactive,Referral,3
3903,Chennai,Tamil Nadu,2024-06-10,Regular,Email,13
3904,Lucknow,Uttar Pradesh,2024-09-26,Premium,App Install,54
3905,Delhi,Delhi,2024-04-13,Regular,Email,15
3906,Ahmedabad,Gujarat,2024-03-24,New,Paid Ads,3
3907,Mumbai,Maharashtra,2024-01-15,Premium,Referral,36
3908,Chennai,Tamil Nadu,2024-08-07,Inactive,Social Media,5
3909,Vadodara,Gujarat,2023-05-10,New,Email,3
3910,Ahmedabad,Gujarat,2023-04-24,Regular,Email,5
3911,Lucknow,Uttar Pradesh,2023-07-03,New,Paid Ads,1
3912,Lucknow,Uttar Pradesh,2024-03-27,New,App Install,3
3913,Mumbai,Maharashtra,2024-04-18,Regular,App Install,6
3914,Agra,Uttar Pradesh,2023-05-21,Premium,Social Media,48
3915,Pune,Maharashtra,2024-07-07,New,Paid Ads,3
3916,Patna,Bihar,2024-09-15,New,Referral,1
3917,Surat,Gujarat,2024-04-18,Premium,Organic Search,36
3918,Coimbatore,Tamil Nadu,2024-08-17,Premium,Email,34
3919,Coimbatore,Tamil Nadu,2023-09-26,Regular,Social Media,7
3920,Kolkata,West Bengal,2023-09-30,New,Paid Ads,2
3921,Surat,Gujarat,2024-05-23,Regular,Paid Ads,20
3922,Hyderabad,Telangana,2024-02-05,Regular,Email,7
3923,Nagpur,Maharashtra,2023-03-26,Premium,Paid Ads,28
3924,Ahmedabad,Gujarat,2023-01-31,Regular,Paid Ads,20
3925,Nagpur,Maharashtra,2024-05-29,New,Social Media,2
3926,Coimbatore,Tamil Nadu,2024-07-03,New,Organic Search,1
3927,Surat,Gujarat,2024-08-14,Inactive,Paid Ads,5
3928,Ahmedabad,Gujarat,2024-05-18,New,Email,1
3929,Vadodara,Gujarat,2023-10-09,Premium,Social Media,51
3930,Surat,Gujarat,2023-01-12,Regular,Organic Search,9
3931,Ahmedabad,Gujarat,2023-04-18,New,Referral,2
3932,Kochi,Kerala,2024-08-13,Premium,Organic Search,38
3933,Lucknow,Uttar Pradesh,2023-11-20,Regular,Paid Ads,17
3934,Lucknow,Uttar Pradesh,2024-03-09,Inactive,Email,2
3935,Bhopal,Madhya Pradesh,2023-08-15,Regular,Social Media,6
3936,Surat,Gujarat,2023-11-17,Premium,App Install,47
3937,Bengaluru,Karnataka,2024-07-05,Inactive,Organic Search,4
3938,Hyderabad,Telangana,2023-01-13,Regular,App Install,14
3939,Delhi,Delhi,2023-07-19,Premium,Paid Ads,58
3940,Bhopal,Madhya Pradesh,2024-02-09,Regular,Organic Search,7
3941,Chennai,Tamil Nadu,2023-05-05,New,Email,1
3942,Hyderabad,Telangana,2024-08-21,Inactive,Organic Search,1
3943,Ahmedabad,Gujarat,2023-09-12,Regular,Email,8
3944,Patna,Bihar,2024-08-10,Inactive,Referral,3
3945,Bengaluru,Karnataka,2023-05-18,New,App Install,2
3946,Chennai,Tamil Nadu,2023-12-24,New,Organic Search,1
3947,Coimbatore,Tamil Nadu,2024-03-12,Regular,Organic Search,5
3948,Patna,Bihar,2024-06-27,New,Social Media,3
3949,Lucknow,Uttar Pradesh,2023-04-14,New,Email,3
3950,Lucknow,Uttar Pradesh,2023-05-06,Premium,Organic Search,33
3951,Chennai,Tamil Nadu,2023-12-02,Regular,Organic Search,8
3952,Hyderabad,Telangana,2023-11-03,Premium,Paid Ads,60
3953,Coimbatore,Tamil Nadu,2024-04-17,Premium,Paid Ads,40
3954,Mumbai,Maharashtra,2023-03-13,Regular,Social Media,20
3955,Mumbai,Maharashtra,2024-05-23,Regular,Paid Ads,16
3956,Indore,Madhya Pradesh,2024-02-16,Regular,Paid Ads,18
3957,Hyderabad,Telangana,2023-03-22,Premium,Paid Ads,59
3958,Bhopal,Madhya Pradesh,2023-12-24,New,Email,3
3959,Mumbai,Maharashtra,2024-09-05,Premium,Referral,51
3960,Indore,Madhya Pradesh,2023-09-09,Regular,Paid Ads,15
3961,Delhi,Delhi,2023-09-05,New,Email,1
3962,Kolkata,West Bengal,2023-01-08,New,App Install,2
3963,Hyderabad,Telangana,2024-07-11,New,Social Media,2
3964,Agra,Uttar Pradesh,2023-04-03,Regular,Social Media,13
3965,Indore,Madhya Pradesh,2024-04-06,Premium,App Install,30
3966,Indore,Madhya Pradesh,2023-03-30,New,App Install,2
3967,Mumbai,Maharashtra,2024-01-31,New,Referral,1
3968,Patna,Bihar,2024-08-21,Regular,Referral,9
3969,Nagpur,Maharashtra,2024-01-01,New,Social Media,1
3970,Kolkata,West Bengal,2023-04-14,Regular,Referral,13
3971,Delhi,Delhi,2023-09-10,Premium,Referral,58
3972,Jaipur,Rajasthan,2024-09-20,Regular,Organic Search,8
3973,Agra,Uttar Pradesh,2024-06-04,Regular,Paid Ads,19
3974,Kochi,Kerala,2024-05-12,Regular,Paid Ads,18
3975,Hyderabad,Telangana,2023-01-29,New,Paid Ads,3
3976,Coimbatore,Tamil Nadu,2024-08-31,New,Referral,3
3977,Bhopal,Madhya Pradesh,2024-01-23,Inactive,Referral,1
3978,Chandigarh,Punjab,2023-12-18,Regular,Paid Ads,13
3979,Coimbatore,Tamil Nadu,2023-07-01,Regular,Email,6
3980,Hyderabad,Telangana,2024-01-22,Premium,Social Media,31
3981,Nagpur,Maharashtra,2023-03-12,New,App Install,3
3982,Kolkata,West Bengal,2024-02-27,Regular,Organic Search,5
3983,Patna,Bihar,2023-04-18,Inactive,Email,4
3984,Pune,Maharashtra,2023-11-28,New,App Install,1
3985,Lucknow,Uttar Pradesh,2023-12-09,Regular,Email,13
3986,Indore,Madhya Pradesh,2024-02-24,New,Social Media,1
3987,Chennai,Tamil Nadu,2024-01-18,Regular,Organic Search,5
3988,Ahmedabad,Gujarat,2023-07-13,New,App Install,3
3989,Bengaluru,Karnataka,2024-07-13,Premium,Organic Search,23
3990,Chennai,Tamil Nadu,2024-05-17,Premium,Paid Ads,15
3991,Kochi,Kerala,2023-09-28,Inactive,Paid Ads,4
3992,Surat,Gujarat,2024-03-05,Premium,Paid Ads,42
3993,Jaipur,Rajasthan,2023-05-18,New,Email,1
3994,Bengaluru,Karnataka,2023-09-27,Regular,App Install,12
3995,Delhi,Delhi,2023-10-05,Premium,Referral,22
3996,Lucknow,Uttar Pradesh,2024-06-25,New,Email,1
3997,Bhopal,Madhya Pradesh,2024-08-29,Premium,Social Media,28
3998,Mumbai,Maharashtra,2023-01-23,New,Email,2
3999,Chandigarh,Punjab,2024-08-11,Regular,Organic Search,17
4000,Surat,Gujarat,2024-05-22,Regular,Referral,12
4001,Bengaluru,Karnataka,2024-09-13,Regular,App Install,4
4002,Lucknow,Uttar Pradesh,2024-08-06,Inactive,Paid Ads,2
4003,Bengaluru,Karnataka,2024-06-01,New,Email,2
4004,Bhopal,Madhya Pradesh,2024-09-20,New,Email,2
4005,Coimbatore,Tamil Nadu,2023-10-04,Regular,Social Media,15
4006,Kochi,Kerala,2023-04-25,Inactive,App Install,2
4007,Chandigarh,Punjab,2023-12-03,New,Email,3
4008,Bhopal,Madhya Pradesh,2024-04-09,Premium,Paid Ads,46
4009,Surat,Gujarat,2023-05-07,Inactive,Referral,3
4010,Ahmedabad,Gujarat,2023-07-21,Premium,Organic Search,56
4011,Mumbai,Maharashtra,2024-03-11,Regular,Email,7
4012,Surat,Gujarat,2023-04-19,Premium,Referral,32
4013,Chennai,Tamil Nadu,2023-02-05,New,Paid Ads,2
4014,Coimbatore,Tamil Nadu,2023-08-02,Inactive,Email,5
4015,Chandigarh,Punjab,2024-06-19,Regular,Organic Search,20
4016,Ahmedabad,Gujarat,2024-05-20,Premium,Paid Ads,50
4017,Indore,Madhya Pradesh,2024-04-26,Regular,Referral,15
4018,Patna,Bihar,2024-06-08,Inactive,Paid Ads,2
4019,Chandigarh,Punjab,2023-08-08,Regular,Referral,13
4020,Nagpur,Maharashtra,2024-05-01,Premium,Referral,15
4021,Delhi,Delhi,2023-09-15,Regular,Organic Search,11
4022,Bengaluru,Karnataka,2023-01-09,Regular,Email,4
4023,Lucknow,Uttar Pradesh,2024-09-29,Inactive,Organic Search,3
4024,Chennai,Tamil Nadu,2023-07-17,Regular,Email,17
4025,Kochi,Kerala,2023-01-24,Inactive,Paid Ads,5
4026,Kolkata,West Bengal,2023-05-11,Premium,Referral,23
4027,Kochi,Kerala,2023-12-24,Regular,Social Media,9
4028,Jaipur,Rajasthan,2023-02-10,New,Social Media,1
4029,Hyderabad,Telangana,2023-06-24,Regular,Paid Ads,6
4030,Patna,Bihar,2024-09-17,New,Organic Search,3
4031,Chandigarh,Punjab,2023-12-31,New,Referral,2
4032,Indore,Madhya Pradesh,2023-05-18,Regular,Organic Search,12
4033,Bengaluru,Karnataka,2023-10-14,Regular,Organic Search,4
4034,Mumbai,Maharashtra,2023-02-27,Premium,App Install,59
4035,Nagpur,Maharashtra,2024-05-21,New,App Install,3
4036,Nagpur,Maharashtra,2023-10-06,Inactive,Organic Search,5
4037,Pune,Maharashtra,2023-08-09,Regular,Paid Ads,12
4038,Ahmedabad,Gujarat,2024-01-16,Inactive,Paid Ads,5
4039,Hyderabad,Telangana,2023-03-19,Premium,Organic Search,54
4040,Nagpur,Maharashtra,2024-05-09,New,App Install,3
4041,Kolkata,West Bengal,2023-11-13,New,Organic Search,3
4042,Kochi,Kerala,2023-05-28,Regular,Paid Ads,12
4043,Jaipur,Rajasthan,2024-07-11,Inactive,Referral,1
4044,Ahmedabad,Gujarat,2024-08-24,New,App Install,3
4045,Kolkata,West Bengal,2024-07-25,New,Referral,1
4046,Nagpur,Maharashtra,2024-02-04,Regular,Social Media,17
4047,Chandigarh,Punjab,2023-07-29,New,Paid Ads,1
4048,Jaipur,Rajasthan,2024-01-18,New,Organic Search,2
