inventory_id,product_id,seller_id,stock_date,units_available,units_sold,stockout_flag
33262,1611,437,2023-09-17,270,16,False
33263,1611,437,2023-10-29,77,60,False
33264,1611,437,2023-12-31,300,35,False
33265,1743,437,2024-12-22,293,76,False
33266,1743,437,2023-12-03,67,26,False
33267,1743,437,2024-11-17,85,46,False
33268,1743,437,2024-09-08,203,14,False
33269,1743,437,2024-07-14,59,20,False
33270,1743,437,2024-11-03,165,54,False
33271,1743,437,2023-11-19,16,15,False
33272,1743,437,2023-10-15,108,70,False
33273,1743,437,2023-02-19,53,13,False
33274,652,437,2024-07-21,280,5,False
33275,652,437,2024-04-14,106,71,False
33276,652,437,2023-03-12,85,14,False
33277,652,437,2024-10-27,45,10,False
33278,652,437,2024-03-17,62,7,False
33279,652,437,2024-10-06,103,78,False
33280,652,437,2024-02-04,14,4,False
33281,1771,437,2023-08-27,170,17,False
33282,1771,437,2024-12-01,122,54,False
33283,1771,437,2024-09-01,8,3,False
33284,1771,437,2023-12-10,93,40,False
33285,1771,437,2023-10-22,33,33,False
33286,1771,437,2024-04-14,102,21,False
33287,1771,437,2024-08-11,30,0,False
33288,1771,437,2024-10-06,45,29,False
33289,1771,437,2023-12-31,190,57,False
33290,1771,437,2023-06-25,207,15,False
33291,1715,437,2023-09-03,208,56,False
33292,1715,437,2023-01-22,121,20,False
33293,1715,437,2023-10-01,263,23,False
33294,1715,437,2023-02-19,162,21,False
33295,1715,437,2023-03-05,81,42,False
33296,1715,437,2023-12-31,182,48,False
33297,1715,437,2023-09-17,112,74,False
33298,1555,437,2023-10-08,278,24,False
33299,1555,437,2024-02-18,81,68,False
33300,1555,437,2024-02-25,64,29,False
33301,1555,437,2023-07-16,62,17,False
33302,1555,437,2024-12-01,92,66,False
33303,1555,437,2024-01-28,224,76,False
33304,1555,437,2024-12-08,260,47,False
33305,1555,437,2024-02-04,176,18,False
33306,1555,437,2023-08-20,109,43,False
33307,1555,437,2024-09-15,285,74,False
33308,1555,437,2024-10-06,78,76,False
33309,1555,437,2023-04-02,43,25,False
33310,1253,437,2024-11-03,181,64,False
33311,1253,437,2023-06-04,122,1,False
33312,1253,437,2024-03-24,87,58,False
33313,1253,437,2023-07-23,180,50,False
33314,1253,437,2023-04-02,20,15,False
33315,1253,437,2024-08-25,11,10,False
33316,1253,437,2023-12-10,14,1,False
33317,1253,437,2024-08-11,285,45,False
33318,535,437,2024-12-15,91,60,False
33319,535,437,2023-07-09,294,39,False
33320,535,437,2023-02-05,19,9,False
33321,535,437,2024-09-29,44,26,False
33322,535,437,2024-07-07,93,31,False
33323,535,437,2024-07-21,220,23,False
33324,535,437,2023-04-16,87,11,False
33325,535,437,2023-04-23,41,41,False
33326,1088,437,2023-02-05,166,67,False
33327,1088,437,2024-03-31,251,5,False
33328,1088,437,2023-10-08,78,24,False
33329,1088,437,2024-02-18,104,28,False
33330,1581,151,2024-08-04,62,27,False
33331,1581,151,2023-11-05,268,8,False
33332,1581,151,2023-07-09,96,50,False
33333,1581,151,2024-12-29,41,7,False
33334,1581,151,2023-04-09,225,4,False
33335,1581,151,2024-08-25,281,52,False
33336,1581,151,2023-09-03,132,69,False
33337,1581,151,2023-07-02,150,78,False
33338,1581,151,2024-03-10,182,59,False
33339,1581,151,2023-12-31,74,69,False
33340,702,151,2024-07-21,83,55,False
33341,702,151,2023-09-24,209,42,False
33342,702,151,2023-10-08,85,29,False
33343,702,151,2024-12-15,123,9,False
33344,702,151,2024-04-21,112,31,False
33345,702,151,2024-10-27,222,63,False
33346,702,151,2024-02-18,205,79,False
33347,702,151,2024-05-19,149,45,False
33348,702,151,2023-01-08,132,47,False
33349,702,151,2024-01-07,2,1,False
33350,1726,151,2023-07-23,188,15,False
33351,1726,151,2023-12-17,229,51,False
33352,1726,151,2024-09-22,220,61,False
33353,1726,151,2023-04-16,66,8,False
33354,1726,151,2024-08-18,14,4,False
33355,1726,151,2024-04-14,73,37,False
33356,456,151,2023-08-13,2,0,False
33357,456,151,2024-09-29,58,42,False
33358,456,151,2024-08-04,81,75,False
33359,456,151,2024-05-19,91,59,False
33360,456,151,2023-11-05,110,49,False
33361,456,151,2024-03-03,196,6,False
33362,456,151,2024-02-25,235,45,False
33363,456,151,2024-12-22,204,38,False
33364,456,151,2024-03-17,103,68,False
33365,456,151,2024-07-07,61,56,False
33366,1302,151,2024-05-05,20,8,False
33367,1302,151,2023-03-05,1,0,False
33368,1302,151,2024-03-17,296,63,False
33369,1302,151,2023-02-26,208,9,False
33370,1302,151,2024-01-28,233,52,False
33371,1302,151,2024-10-20,42,20,False
33372,1302,151,2023-06-18,2,2,False
33373,1302,151,2023-07-23,1,0,False
33374,1302,151,2024-02-25,270,24,False
33375,1248,151,2024-04-07,63,12,False
33376,1248,151,2024-02-18,123,41,False
33377,1248,151,2024-06-23,16,12,False
33378,1248,151,2024-05-05,143,54,False
33379,1248,151,2024-08-11,51,12,False
33380,33,151,2024-09-01,122,13,False
33381,33,151,2024-01-07,279,16,False
33382,33,151,2024-05-19,200,67,False
33383,33,151,2024-10-13,214,69,False
33384,33,151,2023-04-02,30,9,False
33385,33,151,2023-12-17,186,70,False
33386,33,151,2023-11-26,231,47,False
33387,33,151,2024-01-28,24,15,False
33388,33,151,2023-08-27,61,22,False
33389,33,151,2023-02-05,196,30,False
33390,33,151,2023-04-16,46,4,False
33391,33,151,2024-09-22,193,1,False
33392,481,151,2024-11-10,111,13,False
33393,481,151,2023-01-08,44,34,False
33394,481,151,2024-03-31,221,60,False
33395,481,151,2024-11-17,1,1,False
33396,481,151,2023-02-12,249,40,False
33397,481,151,2023-08-13,192,55,False
33398,481,151,2024-09-08,67,24,False
33399,481,151,2023-05-21,262,47,False
33400,481,151,2024-08-25,243,55,False
33401,1527,151,2024-01-28,233,60,False
33402,1527,151,2024-07-14,242,40,False
33403,1527,151,2024-06-09,291,39,False
33404,1527,151,2024-10-20,179,69,False
33405,1600,151,2024-12-08,180,21,False
33406,1600,151,2023-12-10,288,47,False
33407,1600,151,2023-07-16,184,29,False
33408,1600,151,2024-01-07,205,6,False
33409,1600,151,2023-09-03,88,43,False
33410,1600,151,2024-04-14,63,50,False
33411,1600,151,2023-07-09,82,56,False
33412,1600,151,2023-08-13,127,77,False
33413,1600,151,2023-10-22,46,43,False
33414,1600,151,2023-12-03,22,14,False
33415,1628,151,2023-04-30,80,17,False
33416,1628,151,2024-12-08,105,65,False
33417,1628,151,2023-08-20,65,55,False
33418,1628,151,2024-08-18,182,58,False
33419,1628,151,2024-11-10,184,4,False
33420,1628,151,2023-12-17,0,0,True
33421,1628,151,2024-06-23,147,32,False
33422,1628,151,2024-11-17,270,44,False
33423,1867,151,2024-06-30,205,31,False
33424,1867,151,2023-12-24,162,49,False
33425,1867,151,2023-01-29,139,1,False
33426,1867,151,2024-03-24,124,0,False
33427,1867,151,2023-12-31,236,73,False
33428,1867,151,2023-10-08,217,4,False
33429,1867,151,2024-09-01,229,14,False
33430,1867,151,2023-09-17,67,8,False
33431,1867,151,2023-12-03,95,37,False
33432,1867,151,2023-11-12,297,69,False
33433,1867,151,2023-08-20,199,39,False
33434,101,151,2024-03-17,179,59,False
33435,101,151,2024-02-11,232,80,False
33436,101,151,2024-08-04,123,1,False
33437,101,151,2024-02-04,107,18,False
33438,101,151,2023-10-22,225,31,False
33439,101,151,2024-06-09,157,3,False
33440,101,151,2023-12-17,199,4,False
33441,101,151,2024-09-29,56,27,False
33442,101,151,2024-11-24,30,22,False
33443,101,151,2023-01-01,213,13,False
33444,984,151,2023-11-05,63,29,False
33445,984,151,2023-07-16,103,79,False
33446,984,151,2023-07-23,245,3,False
33447,984,151,2023-11-26,24,0,False
33448,984,151,2023-02-19,45,25,False
33449,984,151,2023-11-19,53,47,False
33450,1502,151,2024-04-28,259,42,False
33451,1502,151,2024-11-03,23,15,False
33452,1502,151,2023-05-21,94,1,False
33453,1502,151,2023-10-22,226,43,False
33454,1502,151,2023-05-14,97,57,False
33455,1502,151,2023-01-01,137,63,False
33456,1502,151,2024-04-14,198,18,False
33457,584,151,2023-09-17,225,4,False
33458,584,151,2024-03-03,282,71,False
33459,584,151,2024-06-02,57,30,False
33460,584,151,2024-12-01,189,13,False
33461,584,151,2024-11-17,79,45,False
33462,584,151,2024-10-13,72,59,False
33463,584,151,2024-04-07,284,12,False
33464,584,151,2023-06-04,123,31,False
33465,584,151,2023-08-06,92,7,False
33466,584,151,2023-07-02,109,15,False
33467,584,151,2024-10-06,256,38,False
33468,584,151,2023-02-05,247,60,False
33469,396,151,2024-10-20,289,73,False
33470,396,151,2024-09-01,271,75,False
33471,396,151,2023-01-15,257,47,False
33472,396,151,2023-04-02,260,22,False
33473,396,151,2024-07-07,142,5,False
33474,396,151,2023-10-08,204,44,False
33475,396,151,2023-11-26,263,21,False
33476,396,151,2023-10-15,228,80,False
33477,396,151,2023-12-10,38,2,False
33478,865,151,2024-09-08,185,39,False
33479,865,151,2024-12-01,183,64,False
33480,865,151,2024-03-17,181,72,False
33481,865,151,2024-04-07,16,14,False
33482,865,151,2024-02-04,132,62,False
33483,865,151,2024-10-20,262,40,False
33484,865,151,2024-07-07,4,1,False
33485,163,151,2023-04-02,86,29,False
33486,163,151,2023-01-22,145,27,False
33487,163,151,2024-03-10,21,8,False
33488,163,151,2024-03-17,233,20,False
33489,163,151,2023-05-07,81,19,False
33490,163,151,2023-11-12,105,13,False
33491,163,151,2023-07-23,67,33,False
33492,163,151,2023-05-21,128,41,False
33493,163,151,2023-09-24,173,41,False
33494,163,151,2024-11-17,101,71,False
33495,1935,151,2023-06-11,16,9,False
33496,1935,151,2023-12-10,58,25,False
33497,1935,151,2024-05-19,277,32,False
33498,1935,151,2024-12-22,133,53,False
33499,284,151,2023-09-10,32,21,False
33500,284,151,2023-05-21,294,11,False
33501,284,151,2024-03-17,91,72,False
33502,284,151,2024-11-10,89,77,False
33503,1100,151,2023-04-02,185,12,False
33504,1100,151,2023-07-23,118,52,False
33505,1100,151,2024-11-10,44,30,False
33506,1100,151,2024-11-17,110,36,False
33507,1100,151,2024-08-25,105,3,False
33508,1100,151,2024-05-12,136,24,False
33509,1539,100,2024-06-02,283,3,False
33510,1539,100,2024-02-18,128,5,False
33511,1539,100,2023-12-17,70,22,False
33512,1539,100,2023-04-02,4,1,False
33513,1539,100,2024-03-31,272,36,False
33514,1539,100,2023-09-03,18,15,False
33515,1539,100,2024-08-25,202,44,False
33516,1539,100,2023-03-12,221,16,False
33517,1539,100,2024-12-15,286,76,False
33518,1539,100,2023-07-30,208,69,False
33519,1539,100,2023-02-12,20,9,False
33520,1539,100,2023-03-19,238,42,False
33521,866,100,2023-02-05,176,33,False
33522,866,100,2023-08-06,130,59,False
33523,866,100,2023-04-16,157,76,False
33524,866,100,2024-05-19,227,55,False
33525,866,100,2023-01-29,88,36,False
33526,1087,100,2023-10-01,265,14,False
33527,1087,100,2023-10-29,177,71,False
33528,1087,100,2024-12-29,252,72,False
33529,1087,100,2023-02-26,145,3,False
33530,1087,100,2023-08-06,100,7,False
33531,1087,100,2024-10-06,287,28,False
33532,1087,100,2023-11-19,118,41,False
33533,1087,100,2023-06-04,132,69,False
33534,1087,100,2024-06-16,246,32,False
33535,1087,100,2023-11-26,57,6,False
33536,184,100,2023-03-05,296,47,False
33537,184,100,2024-06-23,240,40,False
33538,184,100,2024-02-18,18,3,False
33539,184,100,2024-06-09,76,20,False
33540,184,100,2023-04-30,247,23,False
33541,589,100,2024-09-08,131,64,False
33542,589,100,2023-08-13,224,27,False
33543,589,100,2024-04-07,297,76,False
33544,589,100,2024-10-06,42,36,False
33545,589,100,2024-11-03,204,62,False
33546,589,100,2024-06-30,10,10,False
33547,589,100,2023-07-30,149,76,False
33548,589,100,2023-11-05,103,60,False
33549,589,100,2024-05-19,240,74,False
33550,589,100,2023-03-12,159,42,False
33551,589,100,2024-04-28,24,13,False
33552,643,100,2023-10-08,257,53,False
33553,643,100,2024-01-28,105,63,False
33554,643,100,2023-07-09,95,14,False
33555,643,100,2023-01-29,0,0,True
33556,643,100,2023-07-02,253,11,False
33557,1531,100,2024-01-28,233,40,False
33558,1531,100,2024-12-15,254,56,False
33559,1531,100,2023-07-30,73,47,False
33560,1531,100,2024-02-18,270,73,False
33561,1531,100,2024-08-25,37,22,False
33562,1531,100,2023-04-30,107,3,False
33563,1531,100,2023-05-14,19,0,False
33564,1531,100,2024-06-09,180,68,False
33565,1531,100,2024-03-31,14,10,False
33566,1531,100,2024-12-08,225,29,False
33567,1531,100,2024-12-01,149,51,False
33568,1531,100,2023-09-10,261,39,False
33569,1468,100,2023-10-15,84,69,False
33570,1468,100,2024-02-04,22,3,False
33571,1468,100,2023-06-04,276,80,False
33572,1468,100,2024-06-23,225,64,False
33573,1468,100,2024-01-07,26,26,False
33574,1468,100,2024-07-14,253,49,False
33575,1468,100,2024-12-29,293,32,False
33576,1468,100,2024-10-06,128,50,False
33577,1468,100,2023-04-02,112,73,False
33578,1468,100,2023-10-01,249,66,False
33579,980,100,2024-05-05,214,53,False
33580,980,100,2023-10-22,93,19,False
33581,980,100,2024-12-01,160,64,False
33582,980,100,2024-07-28,142,17,False
33583,980,100,2024-02-18,8,5,False
33584,980,100,2023-03-12,85,39,False
33585,980,100,2024-12-22,193,78,False
33586,980,100,2024-04-14,51,28,False
33587,980,100,2024-05-26,244,10,False
33588,1999,100,2023-12-17,136,4,False
33589,1999,100,2023-12-24,297,79,False
33590,1999,100,2023-12-03,10,5,False
33591,1999,100,2023-01-01,191,36,False
33592,1999,100,2023-09-17,286,27,False
33593,1559,100,2023-01-22,21,20,False
33594,1559,100,2023-04-23,41,14,False
33595,1559,100,2024-03-10,17,15,False
33596,1559,100,2023-12-24,242,14,False
33597,392,100,2024-12-29,6,2,False
33598,392,100,2023-08-06,228,31,False
33599,392,100,2023-01-15,89,49,False
33600,392,100,2023-07-23,278,9,False
33601,392,100,2024-12-01,205,17,False
33602,392,100,2024-11-03,276,40,False
33603,392,100,2024-02-11,3,1,False
33604,448,100,2024-11-10,137,35,False
33605,448,100,2023-03-19,5,0,False
33606,448,100,2023-01-08,32,16,False
33607,448,100,2024-12-29,111,45,False
33608,448,100,2024-08-04,48,34,False
33609,448,100,2023-03-05,70,58,False
33610,448,100,2023-11-05,136,40,False
33611,448,100,2023-01-01,18,3,False
33612,448,100,2024-04-14,122,55,False
33613,448,100,2024-06-02,127,23,False
33614,448,100,2023-05-28,199,42,False
33615,448,100,2023-10-22,27,10,False
33616,541,100,2024-08-25,227,41,False
33617,541,100,2024-03-24,140,62,False
33618,541,100,2023-11-26,270,79,False
33619,541,100,2023-12-03,154,61,False
33620,541,100,2024-03-31,211,66,False
33621,541,100,2024-09-01,186,28,False
33622,541,100,2024-06-23,8,3,False
33623,541,100,2023-04-23,193,73,False
33624,1454,100,2024-01-28,127,37,False
33625,1454,100,2024-06-09,76,57,False
33626,1454,100,2023-02-19,42,31,False
33627,1454,100,2024-08-18,11,8,False
33628,1454,100,2024-05-05,52,13,False
33629,1454,100,2024-10-13,239,56,False
33630,1454,100,2024-03-03,152,72,False
33631,1454,100,2024-07-21,71,38,False
33632,1454,100,2023-12-17,147,67,False
33633,1302,100,2024-07-28,282,44,False
33634,1302,100,2024-10-06,258,63,False
33635,1302,100,2024-04-28,165,21,False
33636,1302,100,2024-01-21,0,0,True
33637,1302,100,2024-09-01,37,37,False
33638,1302,100,2024-12-08,34,0,False
33639,1302,100,2023-06-18,170,38,False
33640,1302,100,2024-03-17,33,14,False
33641,1302,100,2024-05-26,207,41,False
33642,1302,100,2023-10-29,4,0,False
33643,1302,100,2023-07-09,264,2,False
33644,1161,100,2024-03-31,65,27,False
33645,1161,100,2024-10-27,165,71,False
33646,1161,100,2023-09-03,273,33,False
33647,1161,100,2023-09-10,260,26,False
33648,1161,100,2023-08-13,250,45,False
33649,1161,100,2023-03-12,280,3,False
33650,1161,100,2023-07-16,249,27,False
33651,1161,100,2024-10-20,138,19,False
33652,1274,100,2024-12-29,46,6,False
33653,1274,100,2024-11-10,27,3,False
33654,1274,100,2023-12-10,264,64,False
33655,1274,100,2024-04-14,175,54,False
33656,1579,100,2023-09-24,50,22,False
33657,1579,100,2024-11-03,188,48,False
33658,1579,100,2023-04-23,280,21,False
33659,1579,100,2023-12-24,183,61,False
33660,1579,100,2024-05-19,299,73,False
33661,1579,100,2024-04-28,265,59,False
33662,1579,100,2023-08-27,154,57,False
33663,1579,100,2023-11-12,74,22,False
33664,159,100,2023-10-22,129,13,False
33665,159,100,2024-11-17,54,20,False
33666,159,100,2024-11-10,5,5,False
33667,159,100,2023-02-05,148,34,False
33668,159,100,2024-04-21,291,52,False
33669,1455,100,2023-09-17,90,44,False
33670,1455,100,2023-10-29,234,11,False
33671,1455,100,2024-05-05,77,35,False
33672,1455,100,2024-09-08,287,10,False
33673,1455,100,2024-10-20,282,9,False
33674,1455,100,2023-10-22,216,9,False
33675,1455,100,2024-01-21,78,30,False
33676,1455,100,2023-04-02,291,28,False
33677,1455,100,2023-02-12,219,71,False
33678,1455,100,2024-01-28,31,30,False
33679,1455,100,2023-02-19,83,12,False
33680,1455,100,2024-06-02,103,58,False
33681,1643,100,2023-10-29,273,50,False
33682,1643,100,2023-08-20,71,64,False
33683,1643,100,2024-06-02,105,26,False
33684,1643,100,2023-08-13,111,12,False
33685,1643,100,2023-03-12,271,40,False
33686,1643,100,2024-05-12,60,31,False
33687,1643,100,2023-05-21,134,16,False
33688,1643,100,2024-02-04,169,32,False
33689,1643,100,2024-06-09,232,63,False
33690,1643,100,2023-05-07,51,42,False
33691,1550,100,2023-07-30,56,28,False
33692,1550,100,2024-07-07,144,55,False
33693,1550,100,2023-06-11,13,2,False
33694,1550,100,2024-08-11,17,12,False
33695,1550,100,2024-05-12,245,76,False
33696,1550,100,2024-05-19,158,4,False
33697,1550,100,2024-08-04,247,47,False
33698,1550,100,2023-03-12,167,29,False
33699,1550,100,2024-06-23,203,22,False
33700,1550,100,2024-01-07,231,71,False
33701,1550,100,2024-10-06,157,80,False
33702,1557,100,2023-05-28,155,46,False
33703,1557,100,2024-02-18,119,52,False
33704,1557,100,2023-04-02,286,56,False
33705,1557,100,2023-02-05,152,61,False
33706,1557,100,2023-10-15,85,56,False
33707,1557,100,2023-10-01,261,38,False
33708,1557,100,2024-12-01,200,38,False
33709,1557,100,2024-06-30,179,4,False
33710,1675,100,2023-07-09,4,1,False
33711,1675,100,2024-02-11,232,52,False
33712,1675,100,2023-12-10,249,28,False
33713,1675,100,2024-02-25,181,48,False
33714,1675,100,2024-04-21,33,8,False
33715,1675,100,2024-03-24,290,30,False
33716,1675,100,2024-03-17,189,73,False
33717,1675,100,2024-11-10,31,8,False
33718,1675,100,2024-09-22,236,37,False
33719,1675,100,2024-12-08,163,49,False
33720,1675,100,2024-08-25,288,5,False
33721,1675,100,2023-01-01,78,60,False
33722,314,100,2023-12-17,77,54,False
33723,314,100,2024-04-21,148,47,False
33724,314,100,2023-09-10,19,6,False
33725,314,100,2024-06-16,127,67,False
33726,314,100,2023-06-18,70,62,False
33727,314,100,2024-07-21,93,0,False
33728,314,100,2023-06-04,49,47,False
33729,1653,100,2024-07-14,223,50,False
33730,1653,100,2023-04-16,205,78,False
33731,1653,100,2023-11-05,197,10,False
33732,1653,100,2024-03-31,74,11,False
33733,1653,100,2023-04-09,68,65,False
33734,1653,100,2024-02-25,248,74,False
33735,1653,100,2023-05-21,292,17,False
33736,1653,100,2024-11-03,49,46,False
33737,1653,100,2023-06-11,274,26,False
33738,1653,100,2023-03-05,163,16,False
33739,1653,100,2023-02-26,111,37,False
33740,1653,100,2023-12-03,44,6,False
33741,1648,100,2023-12-24,44,12,False
33742,1648,100,2023-04-16,8,4,False
33743,1648,100,2023-06-25,164,56,False
33744,1648,100,2023-11-12,286,25,False
33745,1648,100,2024-08-11,167,70,False
33746,1648,100,2023-11-26,44,26,False
33747,1761,473,2023-12-24,211,32,False
33748,1761,473,2024-03-31,74,30,False
33749,1761,473,2024-06-02,226,47,False
33750,1761,473,2023-02-12,130,75,False
33751,1761,473,2024-09-08,246,37,False
33752,1761,473,2024-12-29,107,20,False
33753,1761,473,2024-09-01,174,9,False
33754,1761,473,2024-06-16,57,41,False
33755,1761,473,2024-03-10,18,4,False
33756,1761,473,2024-01-21,266,24,False
33757,1843,473,2024-03-31,180,13,False
33758,1843,473,2023-01-29,186,31,False
33759,1843,473,2023-12-24,72,71,False
33760,1843,473,2024-07-07,57,41,False
33761,1843,473,2023-04-23,167,17,False
33762,1843,473,2024-09-29,290,80,False
33763,1843,473,2024-08-04,161,43,False
33764,1843,473,2024-05-19,251,69,False
33765,1843,473,2024-08-18,121,28,False
33766,1648,473,2024-07-28,201,34,False
33767,1648,473,2023-03-12,11,0,False
33768,1648,473,2023-08-27,234,33,False
33769,1648,473,2024-05-05,238,31,False
33770,1648,473,2023-07-30,119,62,False
33771,547,473,2024-03-24,46,35,False
33772,547,473,2024-01-14,73,25,False
33773,547,473,2023-08-06,137,74,False
33774,547,473,2024-02-25,46,38,False
33775,547,473,2023-09-24,208,59,False
33776,547,473,2024-03-10,186,19,False
33777,547,473,2024-02-11,292,76,False
33778,547,473,2023-06-25,204,49,False
33779,547,473,2023-07-09,18,12,False
33780,547,473,2023-11-05,0,0,True
33781,547,473,2023-07-02,258,58,False
33782,547,473,2023-11-19,224,63,False
33783,705,473,2024-02-18,142,11,False
33784,705,473,2023-09-03,107,13,False
33785,705,473,2024-01-28,65,40,False
33786,705,473,2024-03-17,293,21,False
33787,705,473,2024-06-23,222,6,False
33788,705,473,2023-04-23,245,32,False
33789,157,473,2023-10-22,252,54,False
33790,157,473,2024-09-29,11,3,False
33791,157,473,2024-06-02,30,5,False
33792,157,473,2024-07-21,3,1,False
33793,157,473,2023-11-12,253,30,False
33794,1314,473,2024-04-28,71,35,False
33795,1314,473,2023-05-21,281,35,False
33796,1314,473,2024-05-26,128,67,False
33797,1314,473,2023-12-24,286,13,False
33798,1314,473,2023-04-09,200,64,False
33799,1555,473,2024-04-07,102,8,False
33800,1555,473,2023-06-11,223,27,False
33801,1555,473,2023-11-26,54,40,False
33802,1555,473,2024-10-27,257,70,False
33803,1555,473,2023-10-01,206,30,False
33804,1555,473,2023-10-22,33,16,False
33805,1555,473,2023-07-30,85,78,False
33806,1555,473,2023-02-12,207,53,False
33807,1555,473,2023-08-13,34,32,False
33808,1555,473,2024-02-25,77,28,False
33809,1555,473,2023-12-17,59,23,False
33810,1754,473,2024-07-07,41,32,False
33811,1754,473,2024-11-17,52,14,False
33812,1754,473,2023-09-03,205,21,False
33813,1754,473,2024-03-10,241,14,False
33814,1754,473,2023-12-10,158,37,False
33815,1754,473,2024-10-27,193,61,False
33816,1754,473,2024-08-04,104,80,False
33817,1754,473,2024-01-07,154,28,False
33818,1458,473,2023-08-27,67,27,False
33819,1458,473,2024-03-10,206,2,False
33820,1458,473,2024-07-14,63,34,False
33821,1458,473,2024-03-17,69,26,False
33822,1458,473,2023-12-10,97,29,False
33823,1458,473,2024-12-15,134,23,False
33824,735,473,2024-04-21,197,49,False
33825,735,473,2024-10-27,146,65,False
33826,735,473,2024-05-26,169,28,False
33827,735,473,2023-10-29,157,21,False
33828,735,473,2023-09-17,83,10,False
33829,735,473,2023-03-05,244,70,False
33830,372,473,2023-05-07,138,58,False
33831,372,473,2023-08-13,55,25,False
33832,372,473,2023-10-15,109,73,False
33833,372,473,2023-01-29,7,2,False
33834,180,473,2023-03-26,132,44,False
33835,180,473,2024-07-14,8,4,False
33836,180,473,2024-12-15,97,64,False
33837,180,473,2024-06-02,145,8,False
33838,1266,473,2024-11-24,125,36,False
33839,1266,473,2024-10-06,298,24,False
33840,1266,473,2023-07-02,264,72,False
33841,1266,473,2024-08-18,67,3,False
33842,1266,473,2024-03-24,297,63,False
33843,1997,473,2023-05-14,179,10,False
33844,1997,473,2023-10-08,60,35,False
33845,1997,473,2023-11-26,42,16,False
33846,1997,473,2024-04-14,132,12,False
33847,143,473,2024-08-04,184,21,False
33848,143,473,2023-07-16,65,5,False
33849,143,473,2023-06-04,173,56,False
33850,143,473,2024-08-25,181,77,False
33851,143,473,2024-05-26,225,20,False
33852,143,473,2024-04-21,272,80,False
33853,143,473,2024-04-14,173,39,False
33854,143,473,2024-10-20,267,25,False
33855,1936,473,2023-03-05,1,0,False
33856,1936,473,2024-07-21,287,44,False
33857,1936,473,2023-12-10,150,60,False
33858,1936,473,2023-02-12,1,0,False
33859,1936,473,2024-06-09,214,14,False
33860,1401,473,2023-03-19,194,14,False
33861,1401,473,2024-03-03,231,25,False
33862,1401,473,2024-06-09,187,54,False
33863,1401,473,2024-03-17,136,12,False
33864,1401,473,2023-12-03,207,52,False
33865,1401,473,2023-03-12,265,1,False
33866,1710,473,2024-09-22,110,18,False
33867,1710,473,2024-10-13,173,49,False
33868,1710,473,2023-06-25,264,7,False
33869,1710,473,2023-03-12,54,39,False
33870,1710,473,2023-10-08,18,10,False
33871,1710,473,2024-05-26,107,21,False
33872,258,473,2023-08-27,298,12,False
33873,258,473,2023-11-12,202,76,False
33874,258,473,2024-07-21,122,17,False
33875,258,473,2023-08-13,266,63,False
33876,258,473,2023-10-22,172,57,False
33877,258,473,2024-03-03,223,53,False
33878,258,473,2023-10-29,213,12,False
33879,258,473,2024-09-08,134,55,False
33880,980,473,2023-07-30,49,21,False
33881,980,473,2024-09-08,112,51,False
33882,980,473,2023-10-15,205,27,False
33883,980,473,2024-11-10,51,42,False
33884,980,473,2023-09-17,206,58,False
33885,980,473,2024-05-19,182,28,False
33886,980,473,2024-06-09,124,41,False
33887,980,473,2023-01-29,8,5,False
33888,693,473,2024-09-01,146,78,False
33889,693,473,2024-07-21,1,0,False
33890,693,473,2024-03-31,49,1,False
33891,693,473,2023-01-29,45,3,False
33892,693,473,2024-11-10,135,15,False
33893,693,473,2023-07-16,274,12,False
33894,693,473,2023-06-18,37,27,False
33895,693,473,2023-01-22,67,62,False
33896,693,473,2023-04-09,54,17,False
33897,1515,473,2023-03-26,289,42,False
33898,1515,473,2023-11-05,45,40,False
33899,1515,473,2023-03-12,74,74,False
33900,1515,473,2023-08-20,184,28,False
33901,1515,473,2023-06-11,34,24,False
33902,1515,473,2023-07-23,28,14,False
33903,1515,473,2023-04-30,268,69,False
33904,1515,473,2023-01-22,61,57,False
33905,1515,473,2023-10-08,36,14,False
33906,1515,473,2024-09-22,69,0,False
33907,1515,473,2023-10-01,50,9,False
33908,180,192,2024-05-26,19,4,False
33909,180,192,2023-02-12,251,69,False
33910,180,192,2024-12-15,233,67,False
33911,180,192,2023-08-20,266,23,False
33912,180,192,2024-12-29,32,6,False
33913,180,192,2024-07-21,215,12,False
33914,180,192,2023-10-15,61,24,False
33915,404,192,2024-09-15,49,23,False
33916,404,192,2023-08-27,0,0,True
33917,404,192,2023-11-19,203,15,False
33918,404,192,2023-01-01,22,9,False
33919,404,192,2023-07-09,103,58,False
33920,1083,192,2024-03-03,168,74,False
33921,1083,192,2024-03-24,279,66,False
33922,1083,192,2024-12-22,245,67,False
33923,1083,192,2023-08-06,212,25,False
33924,1083,192,2024-10-27,4,2,False
33925,1083,192,2023-01-01,241,32,False
33926,1083,192,2024-03-31,195,63,False
33927,1083,192,2023-07-23,274,21,False
33928,106,192,2023-07-02,58,16,False
33929,106,192,2024-10-27,26,4,False
33930,106,192,2023-02-05,81,58,False
33931,106,192,2023-11-19,77,44,False
33932,106,192,2024-02-04,123,18,False
33933,106,192,2023-05-28,285,54,False
33934,215,192,2023-02-05,2,1,False
33935,215,192,2024-07-21,183,23,False
33936,215,192,2023-03-19,65,2,False
33937,215,192,2023-11-05,202,24,False
33938,571,192,2023-03-26,16,12,False
33939,571,192,2024-09-15,231,74,False
