product_id,category,subcategory,brand,mrp,avg_rating,listing_date
1256,Fashion,Kids Wear,W,490.0,3.5,2023-03-24
1257,Home & Kitchen,Cookware,Cello,5900.0,4.0,2022-11-07
1258,Books,Children,Westland,180.0,4.0,2023-05-30
1259,Fashion,Accessories,Myntra,2610.0,3.4,2022-02-14
1260,Sports,Outdoor,SG,6510.0,3.3,2022-02-11
1261,Beauty,Haircare,Biotique,1680.0,3.1,2022-02-16
1262,Sports,Yoga,Nivia,11910.0,4.3,2022-10-15
1263,Beauty,Personal Care,Biotique,910.0,4.8,2022-11-02
1264,Grocery,Snacks,Nestle,270.0,3.7,2022-12-04
1265,Fashion,Men Clothing,H&M,8240.0,4.3,2023-02-03
1266,Electronics,Laptops,Mi,68050.0,2.8,2022-02-16
1267,Fashion,Footwear,Puma,3240.0,4.2,2023-01-26
1268,Beauty,Skincare,Nykaa,2980.0,2.9,2023-05-04
1269,Beauty,Makeup,L'Oreal,1450.0,3.7,2022-05-06
1270,Books,Fiction,Westland,170.0,3.2,2022-12-13
1271,Electronics,Laptops,Realme,86390.0,4.3,2022-11-17
1272,Home & Kitchen,Appliances,Milton,21360.0,4.4,2022-03-13
1273,Books,Comics,Penguin,140.0,4.6,2022-05-06
1274,Home & Kitchen,Appliances,Cello,6800.0,3.3,2022-05-15
1275,Grocery,Personal Hygiene,Amul,720.0,4.3,2022-01-02
1276,Electronics,Laptops,Mi,47410.0,4.4,2022-01-27
1277,Fashion,Kids Wear,Myntra,7900.0,3.9,2023-06-16
1278,Electronics,Smartphones,Samsung,10750.0,4.7,2022-12-29
1279,Grocery,Dairy,Tata,960.0,3.0,2023-01-19
1280,Sports,Fitness Equipment,Cosco,15000.0,4.2,2022-04-03
1281,Sports,Footwear,SG,11450.0,4.1,2022-07-14
1282,Beauty,Makeup,Lakme,4400.0,3.5,2022-04-08
1283,Books,Comics,HarperCollins,850.0,4.1,2023-06-30
1284,Beauty,Skincare,Himalaya,2220.0,4.3,2022-03-20
1285,Beauty,Skincare,Himalaya,160.0,3.5,2022-06-01
1286,Sports,Cricket,Nivia,3430.0,4.6,2023-01-10
1287,Electronics,Smartwatches,Realme,15660.0,3.7,2022-06-07
1288,Sports,Cricket,Adidas,16290.0,3.0,2022-07-19
1289,Home & Kitchen,Appliances,IKEA,5060.0,3.1,2022-09-29
1290,Electronics,Smartphones,Sony,32370.0,4.7,2022-03-16
1291,Beauty,Fragrances,Nykaa,2660.0,3.6,2022-06-08
1292,Books,Children,Rupa,590.0,3.7,2022-04-19
1293,Electronics,Laptops,boAt,118450.0,4.4,2022-02-03
1294,Books,Non-Fiction,Penguin,990.0,4.1,2023-01-15
1295,Electronics,Smartwatches,OnePlus,73810.0,3.0,2022-04-23
1296,Electronics,Tablets,boAt,7680.0,4.2,2022-03-25
1297,Electronics,Laptops,Sony,100390.0,4.2,2022-08-24
1298,Grocery,Personal Hygiene,Britannia,930.0,3.2,2022-07-06
1299,Home & Kitchen,Decor,Cello,26270.0,3.9,2023-05-23
1300,Sports,Cricket,Nike,8700.0,3.1,2022-04-28
1301,Grocery,Beverages,Dabur,360.0,3.7,2023-06-02
1302,Books,Comics,Penguin,860.0,4.7,2023-02-01
1303,Books,Fiction,Scholastic,790.0,4.7,2022-02-19
1304,Home & Kitchen,Decor,Prestige,10440.0,3.0,2022-05-25
1305,Grocery,Staples,ITC,800.0,2.8,2022-05-06
1306,Beauty,Makeup,Lakme,4710.0,4.8,2022-01-14
1307,Home & Kitchen,Decor,Pigeon,23930.0,3.7,2022-02-13
1308,Sports,Fitness Equipment,Nivia,12300.0,4.8,2022-09-20
1309,Electronics,Tablets,Sony,35790.0,3.7,2022-11-30
1310,Home & Kitchen,Decor,Cello,26280.0,2.9,2023-02-18
1311,Electronics,Tablets,Realme,121830.0,4.4,2023-05-29
1312,Electronics,Smartwatches,Sony,20190.0,4.9,2022-09-26
1313,Home & Kitchen,Bedding,Milton,17900.0,3.3,2022-12-23
1314,Sports,Fitness Equipment,Cosco,5310.0,4.1,2022-10-08
1315,Electronics,Earphones,Apple,99940.0,4.2,2022-10-25
1316,Sports,Footwear,Cosco,18610.0,5.0,2023-03-30
1317,Beauty,Haircare,Nykaa,4250.0,4.3,2022-10-22
1318,Beauty,Fragrances,L'Oreal,3060.0,4.7,2022-12-20
1319,Fashion,Men Clothing,Zara,4030.0,4.7,2022-10-20
1320,Beauty,Haircare,Himalaya,4900.0,3.7,2023-04-26
1321,Home & Kitchen,Bedding,Cello,9740.0,4.8,2022-05-18
1322,Grocery,Dairy,ITC,620.0,3.8,2023-02-02
1323,Electronics,Smartphones,Sony,58840.0,3.1,2023-02-13
1324,Beauty,Skincare,Mamaearth,1610.0,3.9,2022-10-04
1325,Grocery,Dairy,Britannia,610.0,4.2,2023-02-27
1326,Beauty,Skincare,Lakme,2040.0,3.6,2023-05-25
1327,Books,Children,Rupa,140.0,2.9,2023-01-08
1328,Grocery,Dairy,ITC,230.0,4.4,2022-06-01
1329,Home & Kitchen,Furniture,IKEA,5540.0,3.2,2022-06-05
1330,Home & Kitchen,Bedding,Prestige,220.0,3.5,2023-06-20
1331,Grocery,Personal Hygiene,Nestle,610.0,4.7,2023-04-09
1332,Fashion,Men Clothing,Myntra,9570.0,2.9,2022-06-03
1333,Electronics,Earphones,Realme,134610.0,3.5,2022-03-31
1334,Fashion,Men Clothing,W,2870.0,4.8,2022-01-18
1335,Home & Kitchen,Appliances,Cello,7050.0,4.3,2022-09-06
1336,Fashion,Women Clothing,Biba,7230.0,3.1,2022-03-29
1337,Fashion,Kids Wear,Myntra,9180.0,4.8,2022-08-20
1338,Books,Fiction,Rupa,920.0,4.2,2022-03-18
1339,Home & Kitchen,Cookware,Cello,27800.0,3.9,2022-08-16
1340,Home & Kitchen,Furniture,Pigeon,25320.0,3.8,2023-05-09
1341,Sports,Yoga,Adidas,13840.0,3.5,2022-06-02
1342,Electronics,Smartphones,boAt,139620.0,3.1,2022-04-05
1343,Fashion,Accessories,W,9410.0,4.7,2023-06-14
1344,Electronics,Tablets,Samsung,98140.0,4.9,2023-01-28
1345,Fashion,Footwear,H&M,9740.0,3.6,2023-04-20
1346,Sports,Yoga,Cosco,16250.0,4.3,2023-01-06
1347,Sports,Outdoor,Cosco,19450.0,4.5,2022-12-22
1348,Grocery,Snacks,Amul,240.0,4.3,2023-05-30
1349,Sports,Yoga,Adidas,4070.0,4.5,2023-05-21
1350,Grocery,Snacks,Nestle,330.0,4.4,2022-05-12
1351,Books,Academic,HarperCollins,390.0,2.9,2023-04-23
1352,Sports,Yoga,Adidas,11160.0,3.5,2022-09-13
1353,Home & Kitchen,Decor,IKEA,7060.0,4.4,2022-07-11
1354,Sports,Outdoor,Adidas,340.0,3.4,2023-02-11
1355,Beauty,Fragrances,L'Oreal,4580.0,4.4,2023-06-30
1356,Fashion,Kids Wear,W,9700.0,3.5,2023-05-28
1357,Beauty,Skincare,Biotique,3360.0,2.9,2023-04-29
1358,Home & Kitchen,Furniture,Prestige,20580.0,4.6,2023-02-04
1359,Sports,Footwear,SG,3950.0,3.6,2022-05-20
1360,Beauty,Haircare,Lakme,3320.0,2.9,2022-10-30
1361,Books,Fiction,Rupa,810.0,3.4,2022-01-04
1362,Books,Fiction,Penguin,820.0,3.0,2022-10-21
1363,Home & Kitchen,Furniture,Cello,23690.0,4.1,2022-11-10
1364,Home & Kitchen,Bedding,IKEA,8280.0,3.3,2022-03-12
1365,Sports,Yoga,Cosco,2110.0,3.1,2023-01-07
1366,Fashion,Women Clothing,Puma,2580.0,3.4,2023-04-07
1367,Fashion,Kids Wear,FabIndia,8450.0,3.8,2022-04-05
1368,Electronics,Smartphones,Realme,31300.0,4.2,2022-08-20
1369,Home & Kitchen,Decor,Cello,18070.0,3.6,2022-12-31
1370,Grocery,Personal Hygiene,Dabur,430.0,3.0,2023-06-28
1371,Sports,Yoga,Nike,16790.0,3.8,2023-02-18
1372,Electronics,Laptops,Samsung,55270.0,4.1,2023-05-27
1373,Sports,Footwear,Adidas,9230.0,5.0,2022-08-13
1374,Sports,Cricket,Cosco,18080.0,4.1,2022-02-16
1375,Fashion,Women Clothing,Zara,1770.0,3.2,2022-11-26
1376,Home & Kitchen,Appliances,Prestige,27890.0,3.8,2022-10-24
1377,Beauty,Haircare,Biotique,680.0,3.5,2023-06-22
1378,Fashion,Accessories,W,4740.0,3.8,2023-05-24
1379,Home & Kitchen,Cookware,Milton,740.0,3.7,2023-02-25
1380,Grocery,Beverages,Amul,40.0,4.3,2023-04-06
1381,Beauty,Haircare,Mamaearth,4290.0,4.0,2022-06-08
1382,Electronics,Laptops,Sony,103270.0,4.0,2022-05-04
1383,Sports,Cricket,SG,8420.0,4.9,2022-06-18
1384,Beauty,Personal Care,Nykaa,3840.0,3.1,2022-09-25
1385,Books,Non-Fiction,Scholastic,280.0,4.7,2022-11-03
1386,Books,Academic,Scholastic,1000.0,3.7,2022-06-20
1387,Books,Fiction,Westland,460.0,4.9,2022-02-03
1388,Home & Kitchen,Appliances,IKEA,29660.0,3.0,2022-07-27
1389,Home & Kitchen,Decor,Philips,29950.0,3.9,2022-10-11
1390,Sports,Yoga,Nike,2430.0,3.9,2022-11-13
1391,Grocery,Dairy,Nestle,120.0,4.9,2022-07-05
1392,Electronics,Smartphones,Sony,58620.0,3.3,2022-04-01
1393,Beauty,Skincare,Nykaa,2840.0,4.4,2022-08-19
1394,Grocery,Dairy,Nestle,640.0,4.0,2022-03-27
1395,Books,Children,Rupa,620.0,4.8,2023-01-17
1396,Sports,Footwear,Adidas,1650.0,3.3,2022-07-22
1397,Electronics,Laptops,Sony,128050.0,3.2,2023-02-08
1398,Home & Kitchen,Appliances,Milton,5480.0,3.7,2023-03-14
1399,Sports,Outdoor,Cosco,9860.0,4.0,2023-01-05
1400,Grocery,Personal Hygiene,Amul,100.0,4.6,2022-11-13
1401,Electronics,Smartwatches,OnePlus,149760.0,3.0,2022-12-21
1402,Fashion,Kids Wear,Zara,9610.0,4.2,2022-11-01
1403,Fashion,Accessories,Puma,5010.0,3.1,2022-07-25
1404,Sports,Yoga,Nike,13650.0,3.9,2023-02-20
1405,Electronics,Earphones,Sony,4620.0,3.0,2022-03-25
1406,Fashion,Kids Wear,Zara,3480.0,4.0,2022-01-01
1407,Home & Kitchen,Decor,Philips,22530.0,3.7,2022-09-15
1408,Beauty,Personal Care,Mamaearth,3810.0,3.4,2022-01-14
1409,Electronics,Smartphones,Sony,109050.0,4.9,2022-04-10
1410,Grocery,Dairy,Nestle,830.0,4.3,2022-01-19
1411,Home & Kitchen,Appliances,Cello,28680.0,3.6,2023-05-08
1412,Fashion,Kids Wear,Biba,9240.0,3.6,2023-01-26
1413,Beauty,Haircare,L'Oreal,2310.0,5.0,2023-02-08
1414,Electronics,Smartphones,Sony,27590.0,3.2,2022-07-05
1415,Beauty,Makeup,Mamaearth,3400.0,2.9,2023-06-06
1416,Grocery,Dairy,Britannia,580.0,5.0,2022-10-01
1417,Home & Kitchen,Appliances,Milton,3290.0,4.7,2023-01-08
1418,Home & Kitchen,Bedding,Cello,6020.0,4.5,2023-05-16
1419,Beauty,Skincare,Lakme,670.0,3.5,2022-04-09
1420,Grocery,Dairy,Dabur,510.0,4.2,2022-07-07
1421,Books,Children,Penguin,830.0,4.1,2023-06-05
1422,Home & Kitchen,Bedding,Cello,16640.0,4.0,2023-03-07
1423,Grocery,Staples,Tata,930.0,4.0,2023-05-01
1424,Fashion,Footwear,W,3910.0,4.9,2022-10-28
1425,Grocery,Snacks,Dabur,920.0,5.0,2023-02-25
1426,Home & Kitchen,Decor,Milton,1720.0,3.6,2022-06-03
1427,Beauty,Fragrances,L'Oreal,3320.0,4.7,2022-12-26
1428,Sports,Outdoor,Decathlon,14760.0,3.9,2023-02-01
1429,Beauty,Personal Care,Nykaa,4110.0,4.2,2023-03-30
1430,Books,Fiction,Rupa,420.0,4.2,2022-09-02
1431,Home & Kitchen,Bedding,IKEA,25930.0,4.2,2022-05-13
1432,Home & Kitchen,Cookware,IKEA,7390.0,3.9,2022-01-06
1433,Sports,Footwear,Nivia,16670.0,4.0,2023-02-12
1434,Home & Kitchen,Furniture,Pigeon,18790.0,3.5,2022-01-28
1435,Fashion,Accessories,Puma,8180.0,3.4,2022-02-03
1436,Grocery,Dairy,Britannia,40.0,3.3,2022-08-10
1437,Fashion,Kids Wear,Myntra,9260.0,4.1,2022-07-11
1438,Books,Comics,Penguin,320.0,4.1,2022-11-07
1439,Books,Comics,Penguin,730.0,3.4,2022-01-30
1440,Beauty,Haircare,L'Oreal,1120.0,4.9,2022-10-09
1441,Electronics,Earphones,Samsung,108390.0,3.6,2022-06-30
1442,Grocery,Beverages,Tata,330.0,2.9,2022-05-25
1443,Beauty,Makeup,Himalaya,1230.0,4.0,2023-03-19
1444,Fashion,Women Clothing,Myntra,9260.0,3.8,2023-03-14
1445,Home & Kitchen,Bedding,Milton,22420.0,3.3,2022-05-20
1446,Beauty,Haircare,Himalaya,3130.0,3.4,2022-12-10
1447,Sports,Cricket,Nike,14230.0,4.5,2022-10-18
1448,Grocery,Staples,Tata,880.0,2.8,2023-05-16
1449,Beauty,Skincare,L'Oreal,4040.0,3.0,2022-12-02
1450,Electronics,Smartwatches,OnePlus,146520.0,3.4,2023-04-18
1451,Beauty,Personal Care,Biotique,2400.0,3.9,2022-08-30
1452,Grocery,Staples,Amul,110.0,3.4,2022-11-26
1453,Beauty,Makeup,Nykaa,3560.0,3.8,2022-08-04
1454,Grocery,Beverages,Tata,950.0,4.8,2022-07-07
1455,Beauty,Skincare,Mamaearth,3830.0,2.9,2023-02-18
1456,Grocery,Personal Hygiene,Amul,350.0,4.5,2022-03-03
1457,Beauty,Skincare,Biotique,4250.0,4.3,2022-05-03
1458,Fashion,Kids Wear,H&M,2540.0,4.4,2022-04-08
1459,Grocery,Snacks,Britannia,140.0,3.2,2023-04-18
1460,Home & Kitchen,Decor,Cello,19410.0,3.9,2022-11-01
1461,Books,Fiction,HarperCollins,920.0,3.3,2023-02-26
1462,Sports,Outdoor,Nike,6820.0,4.3,2022-01-12
1463,Beauty,Personal Care,Lakme,3820.0,4.2,2023-02-19
1464,Grocery,Beverages,Tata,890.0,4.6,2022-10-01
1465,Electronics,Smartwatches,Samsung,144860.0,4.0,2022-11-05
1466,Beauty,Personal Care,Biotique,1420.0,4.9,2022-01-11
1467,Fashion,Footwear,W,8440.0,3.6,2022-08-07
1468,Beauty,Makeup,Biotique,1490.0,4.3,2022-10-26
1469,Home & Kitchen,Appliances,Philips,14480.0,3.9,2022-01-11
1470,Fashion,Men Clothing,Puma,4630.0,4.7,2023-06-03
1471,Fashion,Accessories,Puma,9860.0,3.3,2022-03-26
1472,Beauty,Fragrances,Biotique,2640.0,4.4,2023-05-30
1473,Grocery,Beverages,Nestle,990.0,4.8,2022-11-20
1474,Books,Comics,HarperCollins,120.0,5.0,2022-02-04
1475,Beauty,Makeup,L'Oreal,120.0,4.4,2022-12-17
1476,Fashion,Accessories,W,6320.0,2.9,2023-01-06
1477,Fashion,Women Clothing,Puma,9140.0,2.9,2022-05-14
1478,Sports,Yoga,Nivia,12520.0,3.6,2022-08-13
1479,Electronics,Tablets,Sony,133780.0,4.8,2023-01-02
1480,Grocery,Dairy,Nestle,290.0,2.8,2022-09-08
1481,Electronics,Smartwatches,Mi,96580.0,3.1,2022-12-28
1482,Home & Kitchen,Cookware,Philips,20540.0,3.3,2022-06-17
1483,Electronics,Smartphones,Apple,130020.0,4.2,2023-01-01
1484,Fashion,Men Clothing,W,9770.0,3.5,2022-01-23
1485,Home & Kitchen,Furniture,Philips,2530.0,4.9,2022-05-24
1486,Books,Fiction,Westland,940.0,3.1,2022-02-26
1487,Home & Kitchen,Appliances,Prestige,23500.0,2.9,2022-09-01
1488,Electronics,Earphones,OnePlus,79840.0,4.4,2022-08-11
1489,Sports,Footwear,Cosco,15180.0,3.9,2023-04-03
1490,Fashion,Kids Wear,Puma,5350.0,4.4,2022-10-05
1491,Grocery,Beverages,Dabur,690.0,3.3,2022-04-18
1492,Home & Kitchen,Cookware,Cello,4870.0,3.1,2022-07-12
1493,Grocery,Personal Hygiene,ITC,450.0,3.4,2022-05-15
1494,Sports,Footwear,Nike,10190.0,3.2,2023-01-07
1495,Home & Kitchen,Bedding,Pigeon,12680.0,4.0,2023-06-23
1496,Books,Fiction,Rupa,910.0,4.1,2022-09-07
1497,Electronics,Tablets,Samsung,86490.0,4.4,2022-12-03
1498,Grocery,Beverages,Nestle,750.0,3.8,2022-04-16
1499,Books,Academic,Penguin,840.0,4.5,2023-06-09
1500,Sports,Footwear,SG,14840.0,4.7,2022-11-30
1501,Books,Fiction,Scholastic,610.0,4.2,2022-10-23
1502,Beauty,Makeup,Lakme,1260.0,3.5,2023-03-31
1503,Grocery,Dairy,Britannia,930.0,3.6,2022-12-27
1504,Sports,Cricket,Decathlon,17250.0,3.9,2022-03-21
1505,Grocery,Staples,Britannia,760.0,3.1,2022-06-06
1506,Beauty,Fragrances,Nykaa,1570.0,4.5,2023-04-08
1507,Books,Children,Westland,340.0,4.1,2022-07-04
1508,Home & Kitchen,Decor,Pigeon,3700.0,3.3,2023-04-04
1509,Fashion,Footwear,Biba,5950.0,4.6,2023-05-10
1510,Sports,Outdoor,SG,960.0,3.9,2022-10-19
1511,Grocery,Beverages,Nestle,610.0,3.4,2022-11-14
1512,Sports,Outdoor,Cosco,17950.0,4.8,2022-04-19
1513,Beauty,Fragrances,Mamaearth,1070.0,4.0,2023-03-08
1514,Books,Children,Penguin,240.0,3.6,2022-08-15
1515,Home & Kitchen,Cookware,Philips,23340.0,3.7,2022-09-27
1516,Sports,Fitness Equipment,Cosco,6160.0,4.5,2022-06-06
1517,Beauty,Haircare,Biotique,2460.0,3.6,2022-03-06
1518,Home & Kitchen,Decor,Prestige,20860.0,3.2,2022-04-16
1519,Beauty,Skincare,Lakme,1760.0,4.9,2022-12-11
1520,Sports,Cricket,Decathlon,7190.0,4.2,2022-12-11
1521,Grocery,Beverages,Amul,810.0,4.9,2023-03-11
1522,Sports,Cricket,Adidas,7580.0,4.9,2023-05-11
1523,Books,Children,Westland,560.0,4.0,2022-12-31
1524,Grocery,Staples,Nestle,990.0,4.4,2022-04-04
1525,Electronics,Tablets,boAt,113990.0,2.9,2022-07-25
1526,Electronics,Smartwatches,Samsung,55900.0,3.5,2023-04-28
1527,Sports,Footwear,Adidas,2050.0,4.4,2023-04-13
1528,Sports,Cricket,Adidas,7940.0,3.6,2022-02-17
1529,Grocery,Personal Hygiene,Dabur,970.0,4.7,2023-03-07
1530,Electronics,Tablets,Mi,143370.0,4.7,2023-06-03
1531,Sports,Footwear,Nivia,13650.0,5.0,2022-02-04
1532,Home & Kitchen,Decor,Cello,6070.0,3.0,2022-04-21
1533,Home & Kitchen,Furniture,Philips,1500.0,3.7,2022-02-19
1534,Electronics,Tablets,Realme,28880.0,4.3,2022-09-01
1535,Books,Non-Fiction,Scholastic,490.0,3.9,2022-02-13
1536,Fashion,Men Clothing,Biba,6760.0,3.3,2023-04-04
1537,Sports,Cricket,Nivia,19890.0,2.9,2023-06-30
1538,Sports,Cricket,SG,6080.0,4.9,2023-04-06
1539,Sports,Fitness Equipment,Cosco,15500.0,3.8,2022-09-12
1540,Books,Academic,HarperCollins,760.0,4.0,2022-11-03
1541,Sports,Fitness Equipment,Adidas,6020.0,4.4,2023-02-19
1542,Beauty,Makeup,L'Oreal,1460.0,4.4,2023-02-27
1543,Home & Kitchen,Decor,Prestige,7880.0,4.2,2022-07-18
1544,Grocery,Snacks,Amul,610.0,3.8,2022-09-03
1545,Beauty,Personal Care,Biotique,1700.0,3.0,2023-05-01
1546,Beauty,Makeup,Nykaa,3080.0,3.2,2023-02-02
1547,Sports,Outdoor,Nivia,1950.0,4.9,2022-09-21
1548,Beauty,Personal Care,Mamaearth,4910.0,4.1,2022-12-09
1549,Fashion,Men Clothing,Puma,3400.0,4.6,2023-02-18
1550,Home & Kitchen,Furniture,Philips,18530.0,2.8,2022-06-06
1551,Books,Children,Scholastic,780.0,4.7,2023-01-20
1552,Home & Kitchen,Appliances,Milton,11840.0,4.3,2023-06-16
1553,Electronics,Smartphones,Realme,147960.0,3.2,2022-05-23
1554,Sports,Cricket,Adidas,13370.0,4.2,2022-05-20
1555,Home & Kitchen,Bedding,Cello,14820.0,3.2,2022-02-23
1556,Fashion,Accessories,H&M,2460.0,4.4,2022-10-04
1557,Electronics,Smartwatches,Realme,106990.0,3.2,2023-02-28
1558,Beauty,Makeup,Biotique,4430.0,3.9,2022-12-01
1559,Beauty,Personal Care,Mamaearth,350.0,3.4,2022-12-04
1560,Home & Kitchen,Appliances,Milton,20660.0,4.8,2022-11-30
1561,Books,Children,Westland,690.0,4.3,2023-01-16
1562,Grocery,Dairy,Britannia,400.0,4.3,2022-02-25
1563,Home & Kitchen,Decor,Prestige,25520.0,3.1,2023-02-10
1564,Books,Children,Westland,330.0,3.4,2022-09-28
1565,Fashion,Accessories,H&M,1820.0,2.9,2023-02-25
1566,Electronics,Earphones,boAt,53590.0,4.7,2022-09-17
1567,Fashion,Men Clothing,Zara,3060.0,3.0,2023-06-07
1568,Beauty,Fragrances,Nykaa,2330.0,3.0,2023-01-13
1569,Fashion,Men Clothing,H&M,3390.0,4.2,2022-04-05
1570,Sports,Yoga,Decathlon,13480.0,4.2,2022-12-15
1571,Beauty,Makeup,Biotique,600.0,3.3,2022-11-24
1572,Electronics,Tablets,Samsung,94070.0,5.0,2022-07-10
1573,Grocery,Snacks,Dabur,570.0,4.7,2023-05-03
1574,Beauty,Fragrances,Biotique,4980.0,3.2,2023-05-17
1575,Books,Comics,Penguin,800.0,3.1,2022-07-29
1576,Sports,Fitness Equipment,Nike,8160.0,4.8,2023-06-02
1577,Sports,Fitness Equipment,Nivia,16500.0,2.9,2023-01-08
1578,Fashion,Women Clothing,W,1000.0,3.4,2023-04-16
1579,Grocery,Beverages,Britannia,840.0,3.7,2022-01-22
1580,Home & Kitchen,Furniture,Milton,760.0,3.2,2023-03-16
1581,Electronics,Smartphones,Sony,43840.0,3.5,2023-05-31
1582,Grocery,Snacks,Tata,330.0,4.7,2023-05-11
1583,Beauty,Makeup,Lakme,1180.0,3.7,2022-01-12
1584,Sports,Cricket,Adidas,2350.0,4.0,2023-04-12
1585,Home & Kitchen,Decor,Philips,24730.0,3.0,2023-04-03
1586,Fashion,Women Clothing,Zara,2980.0,3.0,2022-05-10
1587,Beauty,Makeup,Mamaearth,4020.0,3.2,2023-03-12
1588,Beauty,Makeup,L'Oreal,4290.0,3.2,2022-07-26
1589,Beauty,Skincare,L'Oreal,4840.0,3.5,2022-01-23
1590,Beauty,Haircare,Nykaa,2320.0,3.5,2022-06-03
1591,Beauty,Fragrances,Mamaearth,4480.0,4.3,2023-02-19
1592,Books,Children,Penguin,230.0,4.4,2022-04-26
1593,Electronics,Smartphones,OnePlus,135560.0,4.7,2023-03-24
1594,Sports,Outdoor,Nike,8640.0,2.8,2023-04-19
1595,Electronics,Smartphones,Apple,12940.0,3.9,2023-01-28
1596,Beauty,Personal Care,Mamaearth,4070.0,4.9,2023-01-09
1597,Grocery,Snacks,Britannia,810.0,4.5,2022-08-25
1598,Electronics,Earphones,OnePlus,79690.0,4.4,2022-11-24
1599,Electronics,Smartwatches,OnePlus,71220.0,2.9,2023-03-29
1600,Sports,Footwear,Adidas,3080.0,3.0,2023-06-25
1601,Fashion,Men Clothing,H&M,2860.0,3.7,2022-09-29
1602,Beauty,Personal Care,Nykaa,3180.0,4.3,2022-04-24
1603,Sports,Fitness Equipment,Adidas,14470.0,3.5,2022-03-08
1604,Home & Kitchen,Decor,Cello,15230.0,4.5,2022-04-11
1605,Electronics,Tablets,Apple,28960.0,3.7,2023-01-09
1606,Books,Non-Fiction,HarperCollins,980.0,3.2,2022-09-01
1607,Electronics,Earphones,boAt,106440.0,3.6,2022-11-06
1608,Fashion,Accessories,Biba,8730.0,2.8,2022-10-16
1609,Electronics,Smartwatches,Sony,148630.0,3.3,2023-04-05
1610,Electronics,Laptops,Samsung,118050.0,2.8,2022-10-04
1611,Beauty,Skincare,Lakme,4110.0,3.6,2022-06-23
1612,Sports,Cricket,Adidas,18420.0,4.2,2023-04-27
1613,Electronics,Smartwatches,Realme,126160.0,4.0,2023-01-25
1614,Sports,Fitness Equipment,Cosco,7700.0,3.8,2022-02-07
1615,Home & Kitchen,Appliances,Prestige,14910.0,4.4,2022-09-02
1616,Electronics,Smartphones,Samsung,103000.0,4.4,2022-03-27
1617,Grocery,Dairy,Britannia,780.0,3.2,2022-03-17
1618,Beauty,Personal Care,Mamaearth,4970.0,3.6,2023-05-27
1619,Electronics,Tablets,Mi,107150.0,3.4,2022-11-04
1620,Electronics,Smartwatches,OnePlus,105780.0,4.6,2022-10-31
1621,Grocery,Beverages,ITC,980.0,3.5,2022-07-27
1622,Grocery,Beverages,Amul,50.0,3.9,2023-01-27
1623,Grocery,Beverages,Tata,590.0,3.7,2022-01-13
1624,Beauty,Personal Care,Biotique,1670.0,3.1,2022-07-06
1625,Beauty,Skincare,Himalaya,3340.0,3.2,2022-01-27
1626,Grocery,Snacks,Dabur,670.0,4.5,2022-03-08
1627,Electronics,Tablets,boAt,77120.0,4.7,2022-05-01
1628,Electronics,Tablets,Sony,33430.0,4.6,2022-03-11
1629,Sports,Footwear,SG,270.0,4.0,2023-04-24
1630,Electronics,Smartphones,Sony,29850.0,3.1,2023-02-20
1631,Books,Non-Fiction,Scholastic,120.0,4.8,2023-06-21
1632,Beauty,Fragrances,L'Oreal,4270.0,4.5,2022-03-28
1633,Home & Kitchen,Appliances,Milton,4200.0,3.6,2022-05-13
1634,Electronics,Smartphones,Mi,50710.0,4.2,2023-02-15
1635,Home & Kitchen,Bedding,Prestige,28930.0,3.8,2022-11-22
1636,Sports,Footwear,Cosco,13970.0,4.0,2022-04-25
1637,Sports,Cricket,Adidas,930.0,4.7,2022-05-04
1638,Fashion,Footwear,FabIndia,2550.0,4.8,2023-04-16
1639,Grocery,Beverages,Dabur,540.0,4.3,2022-06-28
1640,Home & Kitchen,Cookware,Prestige,14980.0,3.0,2023-04-24
1641,Books,Academic,Scholastic,470.0,3.8,2023-01-07
1642,Sports,Fitness Equipment,SG,2790.0,3.0,2023-05-24
1643,Home & Kitchen,Appliances,Milton,28330.0,3.4,2023-04-07
1644,Sports,Cricket,Decathlon,17290.0,4.2,2022-12-08
1645,Books,Comics,Rupa,290.0,3.3,2023-01-31
1646,Sports,Yoga,SG,9500.0,3.1,2022-12-26
1647,Fashion,Men Clothing,Puma,990.0,3.2,2023-01-25
1648,Home & Kitchen,Bedding,Pigeon,17420.0,3.1,2023-05-18
1649,Electronics,Tablets,Samsung,85500.0,4.9,2022-07-13
1650,Fashion,Footwear,H&M,6850.0,3.3,2022-03-20
1651,Fashion,Kids Wear,FabIndia,5660.0,2.9,2023-02-07
1652,Sports,Cricket,SG,16000.0,4.4,2023-05-04
1653,Home & Kitchen,Furniture,Philips,10020.0,3.5,2023-03-10
1654,Books,Non-Fiction,Penguin,220.0,4.3,2023-05-18
1655,Home & Kitchen,Bedding,Cello,3890.0,3.2,2022-06-11
1656,Beauty,Personal Care,Biotique,2990.0,3.4,2023-01-13
1657,Electronics,Smartwatches,Apple,85800.0,3.2,2022-05-11
1658,Fashion,Kids Wear,H&M,1010.0,4.2,2023-06-07
1659,Beauty,Makeup,Lakme,3990.0,4.0,2022-10-11
1660,Books,Children,Rupa,850.0,4.2,2022-02-26
1661,Home & Kitchen,Decor,Milton,20840.0,3.9,2023-05-10
1662,Grocery,Personal Hygiene,Tata,470.0,3.2,2022-05-09
1663,Books,Academic,HarperCollins,370.0,3.5,2022-12-25
